date,country_code,indicator_code,value
1956-05-31,ES,CPI_INFL,6.18768
1956-05-31,UK,CPI_INFL,7.319168
1956-05-31,US,CPI_INFL,1.123595
1956-05-31,US,CREDIT_GROWTH,12.311808680029435
1956-05-31,US,UNEMP,4.3
1956-06-30,DE,CPI_INFL,3.4482760000000003
1956-06-30,DE,CREDIT_GROWTH,20.23085563775806
1956-06-30,ES,CPI_INFL,6.1158790000000005
1956-06-30,UK,CPI_INFL,5.030293
1956-06-30,US,CPI_INFL,1.872659
1956-06-30,US,CREDIT_GROWTH,12.311808680029435
1956-06-30,US,UNEMP,4.3
1956-07-31,DE,CPI_INFL,2.47678
1956-07-31,DE,CREDIT_GROWTH,17.478805750092153
1956-07-31,ES,CPI_INFL,5.792408
1956-07-31,UK,CPI_INFL,4.250662
1956-07-31,US,CPI_INFL,2.2388060000000003
1956-07-31,US,CREDIT_GROWTH,11.231092625562923
1956-07-31,US,UNEMP,4.4
1956-08-31,DE,CPI_INFL,2.492212
1956-08-31,DE,CREDIT_GROWTH,17.478805750092153
1956-08-31,ES,CPI_INFL,5.7511790000000005
1956-08-31,UK,CPI_INFL,5.3008
1956-08-31,US,CPI_INFL,1.865672
1956-08-31,US,CREDIT_GROWTH,11.231092625562923
1956-08-31,US,UNEMP,4.1
1956-09-30,DE,CPI_INFL,2.803738
1956-09-30,DE,CREDIT_GROWTH,17.478805750092153
1956-09-30,ES,CPI_INFL,5.800029
1956-09-30,UK,CPI_INFL,4.445053
1956-09-30,US,CPI_INFL,1.858736
1956-09-30,US,CREDIT_GROWTH,11.231092625562923
1956-09-30,US,UNEMP,3.9
1956-10-31,DE,CPI_INFL,1.846154
1956-10-31,DE,CREDIT_GROWTH,14.03343782654125
1956-10-31,ES,CPI_INFL,5.868714
1956-10-31,UK,CPI_INFL,3.956818
1956-10-31,US,CPI_INFL,2.230483
1956-10-31,US,CREDIT_GROWTH,9.968409715543359
1956-10-31,US,UNEMP,3.9
1956-11-30,DE,CPI_INFL,1.840491
1956-11-30,DE,CREDIT_GROWTH,14.03343782654125
1956-11-30,ES,CPI_INFL,6.8796800000000005
1956-11-30,UK,CPI_INFL,2.745095
1956-11-30,US,CPI_INFL,2.230483
1956-11-30,US,CREDIT_GROWTH,9.968409715543359
1956-11-30,US,UNEMP,4.3
1956-12-31,DE,CPI_INFL,1.834862
1956-12-31,DE,CREDIT_GROWTH,14.03343782654125
1956-12-31,ES,CPI_INFL,8.436142
1956-12-31,UK,CPI_INFL,3.044062
1956-12-31,US,CPI_INFL,2.985075
1956-12-31,US,CREDIT_GROWTH,9.968409715543359
1956-12-31,US,UNEMP,4.2
1957-01-31,DE,CPI_INFL,2.769231
1957-01-31,DE,CREDIT_GROWTH,12.463826637054964
1957-01-31,ES,CPI_INFL,10.28946
1957-01-31,UK,CPI_INFL,4.4
1957-01-31,US,CPI_INFL,2.985075
1957-01-31,US,CREDIT_GROWTH,9.553530945363864
1957-01-31,US,UNEMP,4.2
1957-02-28,DE,CPI_INFL,2.4539880000000003
1957-02-28,DE,CREDIT_GROWTH,12.463826637054964
1957-02-28,ES,CPI_INFL,9.541323
1957-02-28,UK,CPI_INFL,4.3
1957-02-28,US,CPI_INFL,3.3582089999999996
1957-02-28,US,CREDIT_GROWTH,9.553530945363864
1957-02-28,US,UNEMP,3.9
1957-03-31,DE,CPI_INFL,0.3021147999999999
1957-03-31,DE,CREDIT_GROWTH,12.463826637054964
1957-03-31,ES,CPI_INFL,9.057791
1957-03-31,UK,CPI_INFL,2.764067
1957-03-31,US,CPI_INFL,3.731343
1957-03-31,US,CREDIT_GROWTH,9.553530945363864
1957-03-31,US,UNEMP,3.7
1957-04-30,DE,CPI_INFL,0.9063444
1957-04-30,DE,CREDIT_GROWTH,9.906572164948457
1957-04-30,ES,CPI_INFL,8.379595
1957-04-30,UK,CPI_INFL,1.752678
1957-04-30,US,CPI_INFL,3.717472
1957-04-30,US,CREDIT_GROWTH,9.212147841997043
1957-04-30,US,UNEMP,3.9
1957-05-31,DE,CPI_INFL,1.515152
1957-05-31,DE,CREDIT_GROWTH,9.906572164948457
1957-05-31,ES,CPI_INFL,8.146898
1957-05-31,UK,CPI_INFL,2.04878
1957-05-31,US,CPI_INFL,3.703704
1957-05-31,US,CREDIT_GROWTH,9.212147841997043
1957-05-31,US,UNEMP,4.1
1957-06-30,DE,CPI_INFL,2.121212
1957-06-30,DE,CREDIT_GROWTH,9.906572164948457
1957-06-30,ES,CPI_INFL,8.229419
1957-06-30,UK,CPI_INFL,3.222656
1957-06-30,US,CPI_INFL,3.308824
1957-06-30,US,CREDIT_GROWTH,9.212147841997043
1957-06-30,US,UNEMP,4.3
1957-07-31,DE,CPI_INFL,2.719033
1957-07-31,DE,CREDIT_GROWTH,9.864457831325302
1957-07-31,ES,CPI_INFL,10.25572
1957-07-31,UK,CPI_INFL,4.509804
1957-07-31,US,CPI_INFL,3.284672
1957-07-31,US,CREDIT_GROWTH,8.765800331558982
1957-07-31,US,UNEMP,4.2
1957-08-31,DE,CPI_INFL,3.039514
1957-08-31,DE,CREDIT_GROWTH,9.864457831325302
1957-08-31,ES,CPI_INFL,11.62596
1957-08-31,UK,CPI_INFL,4.00782
1957-08-31,US,CPI_INFL,3.663004
1957-08-31,US,CREDIT_GROWTH,8.765800331558982
1957-08-31,US,UNEMP,4.1
1957-09-30,DE,CPI_INFL,2.424242
1957-09-30,DE,CREDIT_GROWTH,9.864457831325302
1957-09-30,ES,CPI_INFL,12.3967
1957-09-30,UK,CPI_INFL,3.917728
1957-09-30,US,CPI_INFL,3.284672
1957-09-30,US,CREDIT_GROWTH,8.765800331558982
1957-09-30,US,UNEMP,4.4
1957-10-31,DE,CPI_INFL,2.416919
1957-10-31,DE,CREDIT_GROWTH,10.543999511286263
1957-10-31,ES,CPI_INFL,13.76297
1957-10-31,UK,CPI_INFL,4.2843230000000005
1957-10-31,US,C2GDP_GAP,0.8
1957-10-31,US,CPI_INFL,2.909091
1957-10-31,US,CREDIT_GROWTH,7.95765351746367
1957-10-31,US,UNEMP,4.5
1957-11-30,DE,CPI_INFL,2.409639
1957-11-30,DE,CREDIT_GROWTH,10.543999511286263
1957-11-30,ES,CPI_INFL,14.03178
1957-11-30,UK,CPI_INFL,4.461688
1957-11-30,US,C2GDP_GAP,0.8
1957-11-30,US,CPI_INFL,3.272727
1957-11-30,US,CREDIT_GROWTH,7.95765351746367
1957-11-30,US,UNEMP,5.1
1957-12-31,DE,CPI_INFL,2.102102
1957-12-31,DE,CREDIT_GROWTH,10.543999511286263
1957-12-31,ES,CPI_INFL,13.23101
1957-12-31,UK,CPI_INFL,4.6421660000000005
1957-12-31,US,C2GDP_GAP,0.8
1957-12-31,US,CPI_INFL,2.898551
1957-12-31,US,CREDIT_GROWTH,7.95765351746367
1957-12-31,US,UNEMP,5.2
1958-01-31,DE,CPI_INFL,2.694611
1958-01-31,DE,CREDIT_GROWTH,10.621746155227108
1958-01-31,ES,CPI_INFL,11.98028
1958-01-31,UK,CPI_INFL,3.544061
1958-01-31,US,C2GDP_GAP,0.5
1958-01-31,US,CPI_INFL,3.623188
1958-01-31,US,CREDIT_GROWTH,6.972458079243649
1958-01-31,US,UNEMP,5.8
1958-02-28,DE,CPI_INFL,2.994012
1958-02-28,DE,CREDIT_GROWTH,10.621746155227108
1958-02-28,ES,CPI_INFL,11.47586
1958-02-28,UK,CPI_INFL,3.16395
1958-02-28,US,C2GDP_GAP,0.5
1958-02-28,US,CPI_INFL,3.249098
1958-02-28,US,CREDIT_GROWTH,6.972458079243649
1958-02-28,US,UNEMP,6.4
1958-03-31,DE,CPI_INFL,3.614458
1958-03-31,DE,CREDIT_GROWTH,10.621746155227108
1958-03-31,ES,CPI_INFL,13.06248
1958-03-31,UK,CPI_INFL,4.130644
1958-03-31,US,C2GDP_GAP,0.5
1958-03-31,US,CPI_INFL,3.597122
1958-03-31,US,CREDIT_GROWTH,6.972458079243649
1958-03-31,US,UNEMP,6.7
1958-04-30,DE,CPI_INFL,2.994012
1958-04-30,DE,CREDIT_GROWTH,11.220870584786734
1958-04-30,ES,CPI_INFL,14.97693
1958-04-30,UK,CPI_INFL,4.880383
1958-04-30,US,C2GDP_GAP,1.1
1958-04-30,US,CPI_INFL,3.584229
1958-04-30,US,CREDIT_GROWTH,5.817122273665953
1958-04-30,US,UNEMP,7.4
1958-05-31,DE,CPI_INFL,3.58209
1958-05-31,DE,CREDIT_GROWTH,11.220870584786734
1958-05-31,ES,CPI_INFL,15.42393
1958-05-31,UK,CPI_INFL,4.3977059999999994
1958-05-31,US,C2GDP_GAP,1.1
1958-05-31,US,CPI_INFL,3.214286
1958-05-31,US,CREDIT_GROWTH,5.817122273665953
1958-05-31,US,UNEMP,7.4
1958-06-30,DE,CPI_INFL,3.264095
1958-06-30,DE,CREDIT_GROWTH,11.220870584786734
1958-06-30,ES,CPI_INFL,15.56579
1958-06-30,UK,CPI_INFL,4.257332
1958-06-30,US,C2GDP_GAP,1.1
1958-06-30,US,CPI_INFL,2.846975
1958-06-30,US,CREDIT_GROWTH,5.817122273665953
1958-06-30,US,UNEMP,7.3
1958-07-31,DE,CPI_INFL,1.764706
1958-07-31,DE,CREDIT_GROWTH,11.309115832762174
1958-07-31,ES,CPI_INFL,14.54498
1958-07-31,UK,CPI_INFL,1.7823639999999998
1958-07-31,US,C2GDP_GAP,1.3
1958-07-31,US,CPI_INFL,2.473498
1958-07-31,US,CREDIT_GROWTH,5.810771956185001
1958-07-31,US,UNEMP,7.5
1958-08-31,DE,CPI_INFL,0.8849558000000001
1958-08-31,DE,CREDIT_GROWTH,11.309115832762174
1958-08-31,ES,CPI_INFL,13.696270000000002
1958-08-31,UK,CPI_INFL,1.785714
1958-08-31,US,C2GDP_GAP,1.3
1958-08-31,US,CPI_INFL,2.120141
1958-08-31,US,CREDIT_GROWTH,5.810771956185001
1958-08-31,US,UNEMP,7.4
1958-09-30,DE,CPI_INFL,0.591716
1958-09-30,DE,CREDIT_GROWTH,11.309115832762174
1958-09-30,ES,CPI_INFL,13.87257
1958-09-30,UK,CPI_INFL,2.167766
1958-09-30,US,C2GDP_GAP,1.3
1958-09-30,US,CPI_INFL,2.120141
1958-09-30,US,CREDIT_GROWTH,5.810771956185001
1958-09-30,US,UNEMP,7.1
1958-10-31,DE,CPI_INFL,0.8849558000000001
1958-10-31,DE,CREDIT_GROWTH,12.229559835318149
1958-10-31,ES,CPI_INFL,12.55403
1958-10-31,UK,CPI_INFL,2.147526
1958-10-31,US,C2GDP_GAP,1.8
1958-10-31,US,CPI_INFL,2.120141
1958-10-31,US,CREDIT_GROWTH,6.957537509292
1958-10-31,US,UNEMP,6.7
1958-11-30,DE,CPI_INFL,1.1764709999999998
1958-11-30,DE,CREDIT_GROWTH,12.229559835318149
1958-11-30,ES,CPI_INFL,11.76191
1958-11-30,UK,CPI_INFL,1.949861
1958-11-30,US,C2GDP_GAP,1.8
1958-11-30,US,CPI_INFL,2.112676
1958-11-30,US,CREDIT_GROWTH,6.957537509292
1958-11-30,US,UNEMP,6.2
1958-12-31,DE,CPI_INFL,1.1764709999999998
1958-12-31,DE,CREDIT_GROWTH,12.229559835318149
1958-12-31,ES,CPI_INFL,11.87193
1958-12-31,UK,CPI_INFL,1.848429
1958-12-31,US,C2GDP_GAP,1.8
1958-12-31,US,CPI_INFL,1.760563
1958-12-31,US,CREDIT_GROWTH,6.957537509292
1958-12-31,US,UNEMP,6.2
1959-01-31,DE,CPI_INFL,0.2915452
1959-01-31,DE,CREDIT_GROWTH,12.195715676728325
1959-01-31,ES,CPI_INFL,11.25548
1959-01-31,UK,CPI_INFL,2.1276599999999997
1959-01-31,US,C2GDP_GAP,0.5
1959-01-31,US,CPI_INFL,1.398601
1959-01-31,US,CREDIT_GROWTH,7.926538063946698
1959-01-31,US,UNEMP,6.0
1959-02-28,DE,CPI_INFL,0.0
1959-02-28,DE,CREDIT_GROWTH,12.195715676728325
1959-02-28,ES,CPI_INFL,11.6856
1959-02-28,UK,CPI_INFL,2.5092939999999997
1959-02-28,US,C2GDP_GAP,0.5
1959-02-28,US,CPI_INFL,1.048951
1959-02-28,US,CREDIT_GROWTH,7.926538063946698
1959-02-28,US,UNEMP,5.9
1959-03-31,DE,CPI_INFL,0.0
1959-03-31,DE,CREDIT_GROWTH,12.195715676728325
1959-03-31,ES,CPI_INFL,10.14328
1959-03-31,UK,CPI_INFL,1.752768
1959-03-31,US,C2GDP_GAP,0.5
1959-03-31,US,CPI_INFL,0.3472222
1959-03-31,US,CREDIT_GROWTH,7.926538063946698
1959-03-31,US,UNEMP,5.6
1959-04-30,DE,CPI_INFL,0.0
1959-04-30,DE,CREDIT_GROWTH,13.043249084152553
1959-04-30,ES,CPI_INFL,8.505903
1959-04-30,UK,CPI_INFL,-0.09124088
1959-04-30,US,C2GDP_GAP,0.6
1959-04-30,US,CPI_INFL,0.3460208
1959-04-30,US,CREDIT_GROWTH,9.743534905273666
1959-04-30,US,UNEMP,5.2
1959-05-31,DE,CPI_INFL,-0.8645533000000001
1959-05-31,DE,CREDIT_GROWTH,13.043249084152553
1959-05-31,ES,CPI_INFL,8.141591
1959-05-31,UK,CPI_INFL,-0.09157509
1959-05-31,US,C2GDP_GAP,0.6
1959-05-31,US,CPI_INFL,0.3460208
1959-05-31,US,CREDIT_GROWTH,9.743534905273666
1959-05-31,US,UNEMP,5.1
1959-06-30,DE,CPI_INFL,-0.2873563
1959-06-30,DE,CREDIT_GROWTH,13.043249084152553
1959-06-30,ES,CPI_INFL,7.665045
1959-06-30,UK,CPI_INFL,-0.8166969000000001
1959-06-30,US,C2GDP_GAP,0.6
1959-06-30,US,CPI_INFL,0.6920415
1959-06-30,US,CREDIT_GROWTH,9.743534905273666
1959-06-30,US,UNEMP,5.0
1959-07-31,DE,CPI_INFL,0.5780347
1959-07-31,DE,CREDIT_GROWTH,15.363300492610833
1959-07-31,ES,CPI_INFL,6.954241000000001
1959-07-31,UK,CPI_INFL,0.4608295
1959-07-31,US,C2GDP_GAP,0.3
1959-07-31,US,CPI_INFL,0.6896551999999999
1959-07-31,US,CREDIT_GROWTH,10.483102797403054
1959-07-31,US,UNEMP,5.1
1959-08-31,DE,CPI_INFL,2.046784
1959-08-31,DE,CREDIT_GROWTH,15.363300492610833
1959-08-31,ES,CPI_INFL,6.427625
1959-08-31,UK,CPI_INFL,0.9233611
1959-08-31,US,C2GDP_GAP,0.3
1959-08-31,US,CPI_INFL,1.038062
1959-08-31,US,CREDIT_GROWTH,10.483102797403054
1959-08-31,US,UNEMP,5.2
1959-09-30,DE,CPI_INFL,2.352941
1959-09-30,DE,CREDIT_GROWTH,15.363300492610833
1959-09-30,ES,CPI_INFL,5.337912
1959-09-30,UK,CPI_INFL,0.2767527999999999
1959-09-30,US,C2GDP_GAP,0.3
1959-09-30,US,CPI_INFL,1.384083
1959-09-30,US,CREDIT_GROWTH,10.483102797403054
1959-09-30,US,UNEMP,5.5
1959-10-31,DE,CPI_INFL,2.046784
1959-10-31,DE,CREDIT_GROWTH,17.822586601669265
1959-10-31,ES,CPI_INFL,4.691844000000001
1959-10-31,UK,CPI_INFL,-0.1828154
1959-10-31,US,C2GDP_GAP,0.7
1959-10-31,US,CPI_INFL,1.730104
1959-10-31,US,CREDIT_GROWTH,10.40888924190675
1959-10-31,US,UNEMP,5.7
1959-11-30,DE,CPI_INFL,2.325581
1959-11-30,DE,CREDIT_GROWTH,17.822586601669265
1959-11-30,ES,CPI_INFL,4.099737
1959-11-30,UK,CPI_INFL,0.1821494
1959-11-30,US,C2GDP_GAP,0.7
1959-11-30,US,CPI_INFL,1.37931
1959-11-30,US,CREDIT_GROWTH,10.40888924190675
1959-11-30,US,UNEMP,5.8
1959-12-31,DE,CPI_INFL,2.325581
1959-12-31,DE,CREDIT_GROWTH,17.822586601669265
1959-12-31,ES,CPI_INFL,3.801965
1959-12-31,UK,CPI_INFL,0.0
1959-12-31,US,C2GDP_GAP,0.7
1959-12-31,US,CPI_INFL,1.730104
1959-12-31,US,CREDIT_GROWTH,10.40888924190675
1959-12-31,US,UNEMP,5.3
1960-01-31,DE,CPI_INFL,2.325581
1960-01-31,DE,CREDIT_GROWTH,18.931559027024413
1960-01-31,DE,TS_SLOPE,2.1399999999999997
1960-01-31,ES,CPI_INFL,2.836877
1960-01-31,UK,CPI_INFL,-0.4528986
1960-01-31,UK,TS_SLOPE,1.1900000000000004
1960-01-31,US,C2GDP_GAP,-0.2
1960-01-31,US,CPI_INFL,1.034483
1960-01-31,US,CREDIT_GROWTH,10.152298480375954
1960-01-31,US,UNEMP,5.2
1960-02-29,DE,CPI_INFL,1.744186
1960-02-29,DE,CREDIT_GROWTH,18.931559027024413
1960-02-29,DE,TS_SLOPE,1.9300000000000006
1960-02-29,ES,CPI_INFL,2.2628049999999997
1960-02-29,UK,CPI_INFL,-0.3626473
1960-02-29,UK,TS_SLOPE,0.71
1960-02-29,US,C2GDP_GAP,-0.2
1960-02-29,US,CPI_INFL,1.730104
1960-02-29,US,CREDIT_GROWTH,10.152298480375954
1960-02-29,US,UNEMP,4.8
1960-03-31,DE,CPI_INFL,1.744186
1960-03-31,DE,CREDIT_GROWTH,18.931559027024413
1960-03-31,DE,TS_SLOPE,1.6900000000000004
1960-03-31,ES,CPI_INFL,1.589936
1960-03-31,UK,CPI_INFL,-0.543971
1960-03-31,UK,TS_SLOPE,0.8499999999999996
1960-03-31,US,C2GDP_GAP,-0.2
1960-03-31,US,CPI_INFL,1.730104
1960-03-31,US,CREDIT_GROWTH,10.152298480375954
1960-03-31,US,UNEMP,5.4
1960-04-30,DE,CPI_INFL,2.325581
1960-04-30,DE,CREDIT_GROWTH,19.20637881189966
1960-04-30,DE,TS_SLOPE,1.8100000000000005
1960-04-30,ES,CPI_INFL,1.0466030000000002
1960-04-30,UK,CPI_INFL,0.7305936
1960-04-30,UK,TS_SLOPE,0.8700000000000001
1960-04-30,US,C2GDP_GAP,0.6
1960-04-30,US,CPI_INFL,1.7241380000000002
1960-04-30,US,CREDIT_GROWTH,9.488545320687702
1960-04-30,US,UNEMP,5.2
1960-05-31,DE,CPI_INFL,2.616279
1960-05-31,DE,CREDIT_GROWTH,19.20637881189966
1960-05-31,DE,TS_SLOPE,1.7600000000000007
1960-05-31,ES,CPI_INFL,0.4296269
1960-05-31,UK,CPI_INFL,1.099908
1960-05-31,UK,TS_SLOPE,0.9300000000000006
1960-05-31,US,C2GDP_GAP,0.6
1960-05-31,US,CPI_INFL,1.7241380000000002
1960-05-31,US,CREDIT_GROWTH,9.488545320687702
1960-05-31,US,UNEMP,5.1
1960-06-30,DE,CPI_INFL,1.729107
1960-06-30,DE,CREDIT_GROWTH,19.20637881189966
1960-06-30,DE,TS_SLOPE,1.3499999999999996
1960-06-30,ES,CPI_INFL,0.9259092
1960-06-30,UK,CPI_INFL,1.463861
1960-06-30,UK,TS_SLOPE,1.0099999999999998
