date,country_code,indicator_code,block,direction,value,value_aligned,value_winsor,z_value
1950-11-30,US,CREDIT_GROWTH,Credit & leverage,1,15.757319390316638,15.757319390316638,15.757319390316638,1.9317822467024461
1950-12-31,US,CREDIT_GROWTH,Credit & leverage,1,15.757319390316638,15.757319390316638,15.757319390316638,1.9317822467024461
1951-01-31,US,CREDIT_GROWTH,Credit & leverage,1,14.772810712307006,14.772810712307006,14.772810712307006,1.6809535470560861
1951-02-28,US,CREDIT_GROWTH,Credit & leverage,1,14.772810712307006,14.772810712307006,14.772810712307006,1.6809535470560861
1951-03-31,US,CREDIT_GROWTH,Credit & leverage,1,14.772810712307006,14.772810712307006,14.772810712307006,1.6809535470560861
1951-04-30,US,CREDIT_GROWTH,Credit & leverage,1,13.849904164040304,13.849904164040304,13.849904164040304,1.4458195613761928
1951-05-31,US,CREDIT_GROWTH,Credit & leverage,1,13.849904164040304,13.849904164040304,13.849904164040304,1.4458195613761928
1951-06-30,US,CREDIT_GROWTH,Credit & leverage,1,13.849904164040304,13.849904164040304,13.849904164040304,1.4458195613761928
1951-07-31,US,CREDIT_GROWTH,Credit & leverage,1,12.982469200133997,12.982469200133997,12.982469200133997,1.2248183768419136
1951-08-31,US,CREDIT_GROWTH,Credit & leverage,1,12.982469200133997,12.982469200133997,12.982469200133997,1.2248183768419136
1951-09-30,US,CREDIT_GROWTH,Credit & leverage,1,12.982469200133997,12.982469200133997,12.982469200133997,1.2248183768419136
1951-10-31,US,CREDIT_GROWTH,Credit & leverage,1,12.17523617825542,12.17523617825542,12.17523617825542,1.019155172736135
1951-11-30,US,CREDIT_GROWTH,Credit & leverage,1,12.17523617825542,12.17523617825542,12.17523617825542,1.019155172736135
1951-12-31,US,CREDIT_GROWTH,Credit & leverage,1,12.17523617825542,12.17523617825542,12.17523617825542,1.019155172736135
1952-01-31,US,CREDIT_GROWTH,Credit & leverage,1,10.09247411887868,10.09247411887868,10.09247411887868,0.4885184087388848
1952-02-29,US,CREDIT_GROWTH,Credit & leverage,1,10.09247411887868,10.09247411887868,10.09247411887868,0.4885184087388848
1952-03-31,US,CREDIT_GROWTH,Credit & leverage,1,10.09247411887868,10.09247411887868,10.09247411887868,0.4885184087388848
1952-04-30,US,CREDIT_GROWTH,Credit & leverage,1,10.491110521052828,10.491110521052828,10.491110521052828,0.590081201045797
1952-05-31,US,CREDIT_GROWTH,Credit & leverage,1,10.491110521052828,10.491110521052828,10.491110521052828,0.590081201045797
1952-06-30,US,CREDIT_GROWTH,Credit & leverage,1,10.491110521052828,10.491110521052828,10.491110521052828,0.590081201045797
1952-07-31,US,CREDIT_GROWTH,Credit & leverage,1,10.294844341953556,10.294844341953556,10.294844341953556,0.5400773853480462
1952-08-31,US,CREDIT_GROWTH,Credit & leverage,1,10.294844341953556,10.294844341953556,10.294844341953556,0.5400773853480462
1952-09-30,US,CREDIT_GROWTH,Credit & leverage,1,10.294844341953556,10.294844341953556,10.294844341953556,0.5400773853480462
1952-10-31,US,CREDIT_GROWTH,Credit & leverage,1,11.150155137701413,11.150155137701413,11.150155137701413,0.7579896287674273
1952-11-30,US,CREDIT_GROWTH,Credit & leverage,1,11.150155137701413,11.150155137701413,11.150155137701413,0.7579896287674273
1952-12-31,US,CREDIT_GROWTH,Credit & leverage,1,11.150155137701413,11.150155137701413,11.150155137701413,0.7579896287674273
1953-01-31,US,CREDIT_GROWTH,Credit & leverage,1,11.982482183704612,11.982482183704612,11.982482183704612,0.9700461756447477
1953-02-28,US,CREDIT_GROWTH,Credit & leverage,1,11.982482183704612,11.982482183704612,11.982482183704612,0.9700461756447477
1953-03-31,US,CREDIT_GROWTH,Credit & leverage,1,11.982482183704612,11.982482183704612,11.982482183704612,0.9700461756447477
1953-04-30,US,CREDIT_GROWTH,Credit & leverage,1,11.52998563225738,11.52998563225738,11.52998563225738,0.854761136386962
1953-05-31,US,CREDIT_GROWTH,Credit & leverage,1,11.52998563225738,11.52998563225738,11.52998563225738,0.854761136386962
1953-06-30,US,CREDIT_GROWTH,Credit & leverage,1,11.52998563225738,11.52998563225738,11.52998563225738,0.854761136386962
1953-07-31,US,CREDIT_GROWTH,Credit & leverage,1,10.579450418160109,10.579450418160109,10.579450418160109,0.6125880433045257
1953-08-31,US,CREDIT_GROWTH,Credit & leverage,1,10.579450418160109,10.579450418160109,10.579450418160109,0.6125880433045257
1953-09-30,US,CREDIT_GROWTH,Credit & leverage,1,10.579450418160109,10.579450418160109,10.579450418160109,0.6125880433045257
1953-10-31,US,CREDIT_GROWTH,Credit & leverage,1,8.472988295889138,8.472988295889138,8.472988295889138,0.07591308371786187
1953-11-30,US,CREDIT_GROWTH,Credit & leverage,1,8.472988295889138,8.472988295889138,8.472988295889138,0.07591308371786187
1953-12-31,US,CREDIT_GROWTH,Credit & leverage,1,8.472988295889138,8.472988295889138,8.472988295889138,0.07591308371786187
1954-01-31,US,CREDIT_GROWTH,Credit & leverage,1,7.067814600778388,7.067814600778388,7.067814600778388,-0.28209075981804205
1954-02-28,US,CREDIT_GROWTH,Credit & leverage,1,7.067814600778388,7.067814600778388,7.067814600778388,-0.28209075981804205
1954-03-31,US,CREDIT_GROWTH,Credit & leverage,1,7.067814600778388,7.067814600778388,7.067814600778388,-0.28209075981804205
1954-04-30,US,CREDIT_GROWTH,Credit & leverage,1,6.278452461180861,6.278452461180861,6.278452461180861,-0.48320090079272526
1954-05-31,US,CREDIT_GROWTH,Credit & leverage,1,6.278452461180861,6.278452461180861,6.278452461180861,-0.48320090079272526
1954-06-30,US,CREDIT_GROWTH,Credit & leverage,1,6.278452461180861,6.278452461180861,6.278452461180861,-0.48320090079272526
1954-07-31,US,CREDIT_GROWTH,Credit & leverage,1,6.793258062773488,6.793258062773488,6.793258062773488,-0.3520410415630463
1954-08-31,US,CREDIT_GROWTH,Credit & leverage,1,6.793258062773488,6.793258062773488,6.793258062773488,-0.3520410415630463
1954-09-30,US,CREDIT_GROWTH,Credit & leverage,1,6.793258062773488,6.793258062773488,6.793258062773488,-0.3520410415630463
1954-10-31,US,CREDIT_GROWTH,Credit & leverage,1,8.16948446850072,8.16948446850072,8.16948446850072,-0.0014122584166900655
1954-11-30,US,CREDIT_GROWTH,Credit & leverage,1,8.16948446850072,8.16948446850072,8.16948446850072,-0.0014122584166900655
1954-12-31,US,CREDIT_GROWTH,Credit & leverage,1,8.16948446850072,8.16948446850072,8.16948446850072,-0.0014122584166900655
1955-01-31,US,CREDIT_GROWTH,Credit & leverage,1,9.68950065430898,9.68950065430898,9.68950065430898,0.3858506391521776
1955-01-31,US,UNEMP,Macro vulnerability,1,4.9,4.9,4.9,-0.5492304044002685
1955-02-28,US,CREDIT_GROWTH,Credit & leverage,1,9.68950065430898,9.68950065430898,9.68950065430898,0.3858506391521776
1955-02-28,US,UNEMP,Macro vulnerability,1,4.7,4.7,4.7,-0.6717356491592308
1955-03-31,ES,CPI_INFL,Macro vulnerability,1,3.260209,3.260209,3.260209,-0.5707524796907223
1955-03-31,US,CREDIT_GROWTH,Credit & leverage,1,9.68950065430898,9.68950065430898,9.68950065430898,0.3858506391521776
1955-03-31,US,UNEMP,Macro vulnerability,1,4.6,4.6,4.6,-0.7329882715387123
1955-04-30,ES,CPI_INFL,Macro vulnerability,1,3.618108,3.618108,3.618108,-0.504359209661122
1955-04-30,US,CREDIT_GROWTH,Credit & leverage,1,11.88627481429718,11.88627481429718,11.88627481429718,0.9455348941254729
1955-04-30,US,UNEMP,Macro vulnerability,1,4.7,4.7,4.7,-0.6717356491592308
1955-05-31,ES,CPI_INFL,Macro vulnerability,1,3.678935,3.678935,3.678935,-0.49307529035402553
1955-05-31,US,CREDIT_GROWTH,Credit & leverage,1,11.88627481429718,11.88627481429718,11.88627481429718,0.9455348941254729
1955-05-31,US,UNEMP,Macro vulnerability,1,4.3,4.3,4.3,-0.9167461386771555
1955-06-30,ES,CPI_INFL,Macro vulnerability,1,3.783918,3.783918,3.783918,-0.4736000622379439
1955-06-30,US,CREDIT_GROWTH,Credit & leverage,1,11.88627481429718,11.88627481429718,11.88627481429718,0.9455348941254729
1955-06-30,US,UNEMP,Macro vulnerability,1,4.2,4.2,4.2,-0.9779987610566364
1955-07-31,ES,CPI_INFL,Macro vulnerability,1,3.68903,3.68903,3.68903,-0.49120258307921116
1955-07-31,US,CREDIT_GROWTH,Credit & leverage,1,12.702869042500264,12.702869042500264,12.702869042500264,1.1535831043383022
1955-07-31,US,UNEMP,Macro vulnerability,1,4.0,4.0,4.0,-1.1005040058155988
1955-08-31,ES,CPI_INFL,Macro vulnerability,1,4.315866000000001,4.315866000000001,4.315866000000001,-0.374919241096488
1955-08-31,US,CREDIT_GROWTH,Credit & leverage,1,12.702869042500264,12.702869042500264,12.702869042500264,1.1535831043383022
1955-08-31,US,UNEMP,Macro vulnerability,1,4.2,4.2,4.2,-0.9779987610566364
1955-09-30,ES,CPI_INFL,Macro vulnerability,1,4.955671,4.955671,4.955671,-0.25623004070395156
1955-09-30,US,CREDIT_GROWTH,Credit & leverage,1,12.702869042500264,12.702869042500264,12.702869042500264,1.1535831043383022
1955-09-30,US,UNEMP,Macro vulnerability,1,4.1,4.1,4.1,-1.039251383436118
1955-10-31,ES,CPI_INFL,Macro vulnerability,1,5.264783,5.264783,5.264783,-0.19888716887310018
1955-10-31,US,CREDIT_GROWTH,Credit & leverage,1,13.679154501639967,13.679154501639967,13.679154501639967,1.402316729210693
1955-10-31,US,UNEMP,Macro vulnerability,1,4.3,4.3,4.3,-0.9167461386771555
1955-11-30,ES,CPI_INFL,Macro vulnerability,1,4.828011,4.828011,4.828011,-0.2799120427547501
1955-11-30,US,CREDIT_GROWTH,Credit & leverage,1,13.679154501639967,13.679154501639967,13.679154501639967,1.402316729210693
1955-11-30,US,UNEMP,Macro vulnerability,1,4.2,4.2,4.2,-0.9779987610566364
1955-12-31,ES,CPI_INFL,Macro vulnerability,1,4.216529,4.216529,4.216529,-0.39334708879913716
1955-12-31,US,CREDIT_GROWTH,Credit & leverage,1,13.679154501639967,13.679154501639967,13.679154501639967,1.402316729210693
1955-12-31,US,UNEMP,Macro vulnerability,1,4.2,4.2,4.2,-0.9779987610566364
1956-01-31,DE,CPI_INFL,Macro vulnerability,1,1.246106,1.246106,1.246106,-0.757646883394299
1956-01-31,DE,CREDIT_GROWTH,Credit & leverage,1,19.95156407669021,19.95156407669021,19.95156407669021,0.9497757571908431
1956-01-31,ES,CPI_INFL,Macro vulnerability,1,3.685004,3.685004,3.685004,-0.4919494398883644
1956-01-31,UK,CPI_INFL,Macro vulnerability,1,5.08167,5.08167,5.08167,0.02766742869056871
1956-01-31,US,CPI_INFL,Macro vulnerability,1,0.3745317999999999,0.3745317999999999,0.3745317999999999,-1.2159180234470826
1956-01-31,US,CREDIT_GROWTH,Credit & leverage,1,13.398782074971471,13.398782074971471,13.398782074971471,1.330884701470593
1956-01-31,US,UNEMP,Macro vulnerability,1,4.0,4.0,4.0,-1.1005040058155988
1956-02-29,DE,CPI_INFL,Macro vulnerability,1,2.194357,2.194357,2.194357,-0.2426039021759509
1956-02-29,DE,CREDIT_GROWTH,Credit & leverage,1,19.95156407669021,19.95156407669021,19.95156407669021,0.9497757571908431
1956-02-29,ES,CPI_INFL,Macro vulnerability,1,4.620866,4.620866,4.620866,-0.3183391797969926
1956-02-29,UK,CPI_INFL,Macro vulnerability,1,5.08167,5.08167,5.08167,0.02766742869056871
1956-02-29,US,CPI_INFL,Macro vulnerability,1,0.3745317999999999,0.3745317999999999,0.3745317999999999,-1.2159180234470826
1956-02-29,US,CREDIT_GROWTH,Credit & leverage,1,13.398782074971471,13.398782074971471,13.398782074971471,1.330884701470593
1956-02-29,US,UNEMP,Macro vulnerability,1,3.9,3.9,3.9,-1.16175662819508
1956-03-31,DE,CPI_INFL,Macro vulnerability,1,3.761755,3.761755,3.761755,0.6087290662845897
1956-03-31,DE,CREDIT_GROWTH,Credit & leverage,1,19.95156407669021,19.95156407669021,19.95156407669021,0.9497757571908431
1956-03-31,ES,CPI_INFL,Macro vulnerability,1,5.222757,5.222757,5.222757,-0.20668334479497769
1956-03-31,UK,CPI_INFL,Macro vulnerability,1,6.447731,6.447731,6.447731,0.32390812461692625
1956-03-31,US,CPI_INFL,Macro vulnerability,1,0.3745317999999999,0.3745317999999999,0.3745317999999999,-1.2159180234470826
1956-03-31,US,CREDIT_GROWTH,Credit & leverage,1,13.398782074971471,13.398782074971471,13.398782074971471,1.330884701470593
1956-03-31,US,UNEMP,Macro vulnerability,1,4.2,4.2,4.2,-0.9779987610566364
1956-04-30,DE,CPI_INFL,Macro vulnerability,1,3.761755,3.761755,3.761755,0.6087290662845897
1956-04-30,DE,CREDIT_GROWTH,Credit & leverage,1,20.23085563775806,20.23085563775806,20.23085563775806,0.9737429645838301
1956-04-30,ES,CPI_INFL,Macro vulnerability,1,5.7511790000000005,5.7511790000000005,5.7511790000000005,-0.10865662626382351
1956-04-30,UK,CPI_INFL,Macro vulnerability,1,7.334476,7.334476,7.334476,0.5162055080494509
1956-04-30,US,CPI_INFL,Macro vulnerability,1,0.7490637,0.7490637,0.7490637,-1.0772634667921115
1956-04-30,US,CREDIT_GROWTH,Credit & leverage,1,12.311808680029436,12.311808680029436,12.311808680029436,1.053950501403712
1956-04-30,US,UNEMP,Macro vulnerability,1,4.0,4.0,4.0,-1.1005040058155988
1956-05-31,DE,CPI_INFL,Macro vulnerability,1,3.773585,3.773585,3.773585,0.6151545364057002
1956-05-31,DE,CREDIT_GROWTH,Credit & leverage,1,20.23085563775806,20.23085563775806,20.23085563775806,0.9737429645838301
1956-05-31,ES,CPI_INFL,Macro vulnerability,1,6.18768,6.18768,6.18768,-0.02768202515795124
1956-05-31,UK,CPI_INFL,Macro vulnerability,1,7.319168,7.319168,7.319168,0.5128858520653911
1956-05-31,US,CPI_INFL,Macro vulnerability,1,1.123595,1.123595,1.123595,-0.938609132261702
1956-05-31,US,CREDIT_GROWTH,Credit & leverage,1,12.311808680029436,12.311808680029436,12.311808680029436,1.053950501403712
1956-05-31,US,UNEMP,Macro vulnerability,1,4.3,4.3,4.3,-0.9167461386771555
1956-06-30,DE,CPI_INFL,Macro vulnerability,1,3.4482760000000003,3.4482760000000003,3.4482760000000003,0.4384627984827668
1956-06-30,DE,CREDIT_GROWTH,Credit & leverage,1,20.23085563775806,20.23085563775806,20.23085563775806,0.9737429645838301
1956-06-30,ES,CPI_INFL,Macro vulnerability,1,6.1158790000000005,6.1158790000000005,6.1158790000000005,-0.04100171362144324
1956-06-30,UK,CPI_INFL,Macro vulnerability,1,5.030293,5.030293,5.030293,0.016525936301423322
1956-06-30,US,CPI_INFL,Macro vulnerability,1,1.872659,1.872659,1.872659,-0.6612999449102396
1956-06-30,US,CREDIT_GROWTH,Credit & leverage,1,12.311808680029436,12.311808680029436,12.311808680029436,1.053950501403712
1956-06-30,US,UNEMP,Macro vulnerability,1,4.3,4.3,4.3,-0.9167461386771555
1956-07-31,DE,CPI_INFL,Macro vulnerability,1,2.47678,2.47678,2.47678,-0.08920571553061173
1956-07-31,DE,CREDIT_GROWTH,Credit & leverage,1,17.478805750092153,17.478805750092153,17.478805750092153,0.7375777537147779
1956-07-31,ES,CPI_INFL,Macro vulnerability,1,5.792408,5.792408,5.792408,-0.10100830053491575
1956-07-31,UK,CPI_INFL,Macro vulnerability,1,4.250662,4.250662,4.250662,-0.15254296326145278
1956-07-31,US,CPI_INFL,Macro vulnerability,1,2.2388060000000003,2.2388060000000003,2.2388060000000003,-0.525749541979147
1956-07-31,US,CREDIT_GROWTH,Credit & leverage,1,11.231092625562924,11.231092625562924,11.231092625562924,0.7786105184420508
1956-07-31,US,UNEMP,Macro vulnerability,1,4.4,4.4,4.4,-0.855493516297674
1956-08-31,DE,CPI_INFL,Macro vulnerability,1,2.492212,2.492212,2.492212,-0.08082381739798505
1956-08-31,DE,CREDIT_GROWTH,Credit & leverage,1,17.478805750092153,17.478805750092153,17.478805750092153,0.7375777537147779
1956-08-31,ES,CPI_INFL,Macro vulnerability,1,5.7511790000000005,5.7511790000000005,5.7511790000000005,-0.10865662626382351
1956-08-31,UK,CPI_INFL,Macro vulnerability,1,5.3008,5.3008,5.3008,0.07518743233487352
1956-08-31,US,CPI_INFL,Macro vulnerability,1,1.865672,1.865672,1.865672,-0.6638865854269707
1956-08-31,US,CREDIT_GROWTH,Credit & leverage,1,11.231092625562924,11.231092625562924,11.231092625562924,0.7786105184420508
1956-08-31,US,UNEMP,Macro vulnerability,1,4.1,4.1,4.1,-1.039251383436118
1956-09-30,DE,CPI_INFL,Macro vulnerability,1,2.803738,2.803738,2.803738,0.08838167752585596
1956-09-30,DE,CREDIT_GROWTH,Credit & leverage,1,17.478805750092153,17.478805750092153,17.478805750092153,0.7375777537147779
1956-09-30,ES,CPI_INFL,Macro vulnerability,1,5.800029,5.800029,5.800029,-0.09959454103601911
1956-09-30,UK,CPI_INFL,Macro vulnerability,1,4.445053,4.445053,4.445053,-0.11038779953024282
1956-09-30,US,CPI_INFL,Macro vulnerability,1,1.858736,1.858736,1.858736,-0.6664543453559885
1956-09-30,US,CREDIT_GROWTH,Credit & leverage,1,11.231092625562924,11.231092625562924,11.231092625562924,0.7786105184420508
1956-09-30,US,UNEMP,Macro vulnerability,1,3.9,3.9,3.9,-1.16175662819508
1956-10-31,DE,CPI_INFL,Macro vulnerability,1,1.846154,1.846154,1.846154,-0.43173052707713466
1956-10-31,DE,CREDIT_GROWTH,Credit & leverage,1,14.03343782654125,14.03343782654125,14.03343782654125,0.44191594691629377
1956-10-31,ES,CPI_INFL,Macro vulnerability,1,5.868714,5.868714,5.868714,-0.08685289673977055
1956-10-31,UK,CPI_INFL,Macro vulnerability,1,3.956818,3.956818,3.956818,-0.2162652648671531
1956-10-31,US,CPI_INFL,Macro vulnerability,1,2.230483,2.230483,2.230483,-0.528830779852448
1956-10-31,US,CREDIT_GROWTH,Credit & leverage,1,9.96840971554336,9.96840971554336,9.96840971554336,0.45690983721881206
1956-10-31,US,UNEMP,Macro vulnerability,1,3.9,3.9,3.9,-1.16175662819508
1956-11-30,DE,CPI_INFL,Macro vulnerability,1,1.840491,1.840491,1.840491,-0.43480638821795026
1956-11-30,DE,CREDIT_GROWTH,Credit & leverage,1,14.03343782654125,14.03343782654125,14.03343782654125,0.44191594691629377
1956-11-30,ES,CPI_INFL,Macro vulnerability,1,6.8796800000000005,6.8796800000000005,6.8796800000000005,0.10068978605270726
1956-11-30,UK,CPI_INFL,Macro vulnerability,1,2.745095,2.745095,2.745095,-0.4790365941049937
1956-11-30,US,CPI_INFL,Macro vulnerability,1,2.230483,2.230483,2.230483,-0.528830779852448
1956-11-30,US,CREDIT_GROWTH,Credit & leverage,1,9.96840971554336,9.96840971554336,9.96840971554336,0.45690983721881206
1956-11-30,US,UNEMP,Macro vulnerability,1,4.3,4.3,4.3,-0.9167461386771555
1956-12-31,DE,CPI_INFL,Macro vulnerability,1,1.834862,1.834862,1.834862,-0.4378637822426105
1956-12-31,DE,CREDIT_GROWTH,Credit & leverage,1,14.03343782654125,14.03343782654125,14.03343782654125,0.44191594691629377
1956-12-31,ES,CPI_INFL,Macro vulnerability,1,8.436142,8.436142,8.436142,0.3894265577587244
1956-12-31,UK,CPI_INFL,Macro vulnerability,1,3.044062,3.044062,3.044062,-0.41420333106694834
1956-12-31,US,CPI_INFL,Macro vulnerability,1,2.985075,2.985075,2.985075,-0.2494750848758976
1956-12-31,US,CREDIT_GROWTH,Credit & leverage,1,9.96840971554336,9.96840971554336,9.96840971554336,0.45690983721881206
1956-12-31,US,UNEMP,Macro vulnerability,1,4.2,4.2,4.2,-0.9779987610566364
1957-01-31,DE,CPI_INFL,Macro vulnerability,1,2.769231,2.769231,2.769231,0.06963918407960432
1957-01-31,DE,CREDIT_GROWTH,Credit & leverage,1,12.463826637054964,12.463826637054964,12.463826637054964,0.30722087499597933
1957-01-31,ES,CPI_INFL,Macro vulnerability,1,10.28946,10.28946,10.28946,0.7332326103733416
1957-01-31,UK,CPI_INFL,Macro vulnerability,1,4.4,4.4,4.4,-0.12015788452174025
1957-01-31,US,CPI_INFL,Macro vulnerability,1,2.985075,2.985075,2.985075,-0.2494750848758976
1957-01-31,US,CREDIT_GROWTH,Credit & leverage,1,9.553530945363864,9.553530945363864,9.553530945363864,0.35120888733446165
1957-01-31,US,UNEMP,Macro vulnerability,1,4.2,4.2,4.2,-0.9779987610566364
1957-02-28,DE,CPI_INFL,Macro vulnerability,1,2.4539880000000003,2.4539880000000003,2.4539880000000003,-0.10158520116039597
1957-02-28,DE,CREDIT_GROWTH,Credit & leverage,1,12.463826637054964,12.463826637054964,12.463826637054964,0.30722087499597933
1957-02-28,ES,CPI_INFL,Macro vulnerability,1,9.541323,9.541323,9.541323,0.5944469142408151
1957-02-28,UK,CPI_INFL,Macro vulnerability,1,4.3,4.3,4.3,-0.14184364349782982
1957-02-28,US,CPI_INFL,Macro vulnerability,1,3.3582089999999996,3.3582089999999996,3.3582089999999996,-0.1113380414280742
1957-02-28,US,CREDIT_GROWTH,Credit & leverage,1,9.553530945363864,9.553530945363864,9.553530945363864,0.35120888733446165
1957-02-28,US,UNEMP,Macro vulnerability,1,3.9,3.9,3.9,-1.16175662819508
1957-03-31,DE,CPI_INFL,Macro vulnerability,1,0.3021147999999999,0.3021147999999999,0.3021147999999999,-1.270376152218572
