date,country_code,fci_ew
1956-12-31,ES,0.3894265577587244
1956-12-31,UK,-0.41420333106694834
1956-12-31,US,-0.07841354287372748
1957-01-31,DE,0.1884300295377918
1957-01-31,ES,0.7332326103733416
1957-01-31,UK,-0.12015788452174025
1957-01-31,US,-0.1312640178159027
1957-02-28,DE,0.10281783691779167
1957-02-28,ES,0.5944469142408151
1957-02-28,UK,-0.14184364349782982
1957-02-28,US,-0.14266922373855773
1957-03-31,DE,-0.4815776386112963
1957-03-31,ES,0.5047476676825605
1957-03-31,UK,-0.47492237191205006
1957-03-31,US,-0.1387612740663423
1957-04-30,DE,-0.42720833160158217
1957-04-30,ES,0.37893661439379794
1957-04-30,UK,-0.6942497527627315
1957-04-30,US,-0.15290677726722138
1957-05-31,DE,-0.2618712629919063
1957-05-31,ES,0.3357693667734416
1957-05-31,UK,-0.6300377867193511
1957-05-31,US,-0.1235547206443319
1957-06-30,DE,-0.0972803745050015
1957-06-30,ES,0.3510777052603126
1957-06-30,UK,-0.37547386668119104
1957-06-30,US,-0.12947530394603177
1957-07-31,DE,0.06326599975172527
1957-07-31,ES,0.7269735570348336
1957-07-31,UK,-0.09634605373563507
1957-07-31,US,-0.20388298014524425
1957-08-31,DE,0.15030070346616237
1957-08-31,ES,0.9811645839037534
1957-08-31,UK,-0.20520509407416807
1957-08-31,US,-0.18418079009907012
1957-09-30,DE,-0.016791936109316813
1957-09-30,ES,1.1241433263495668
1957-09-30,UK,-0.22474222805090655
1957-09-30,US,-0.17325666895550365
1957-10-31,DE,0.010376512280109843
1957-10-31,ES,1.3775978848796049
1957-10-31,UK,-0.14524331993251122
1957-10-31,US,-0.19231726119306505
1957-11-30,DE,0.008399444550537372
1957-11-30,ES,1.4274643972662193
1957-11-30,UK,-0.10678037352457034
1957-11-30,US,-0.06678312471336564
1957-12-31,DE,-0.07511998928868191
1957-12-31,ES,1.278914837637377
1957-12-31,UK,-0.06764234943970342
1957-12-31,US,-0.08610066906083028
1958-01-31,DE,0.0891266697310951
1958-01-31,ES,1.046893919377974
1958-01-31,UK,-0.30577475304409074
1958-01-31,US,-0.0014998850938734453
1958-02-28,DE,0.17043656743737468
1958-02-28,ES,0.9533197734084938
1958-02-28,UK,-0.3882047083456942
1958-02-28,US,0.055756307996461175
1958-03-31,DE,0.3389343372920856
1958-03-31,ES,1.247651107372446
1958-03-31,UK,-0.17856977746937583
1958-03-31,US,0.1339060574200739
1958-04-30,DE,0.1961432866138489
1958-04-30,ES,1.6027976593554591
1958-04-30,UK,-0.015983184979632442
1958-04-30,US,0.18950458558666852
1958-05-31,DE,0.3558507091786147
1958-05-31,ES,1.6857199131288179
1958-05-31,UK,-0.12065535583265194
1958-05-31,US,0.1552656578393859
1958-06-30,DE,0.26949114150479814
1958-06-30,ES,1.7120361344270032
1958-06-30,UK,-0.15109652313774768
1958-06-30,US,0.10595717109949554
1958-07-31,DE,-0.13391943068299195
1958-07-31,ES,1.5226673069675343
1958-07-31,UK,-0.6878121183530896
1958-07-31,US,0.10934217567185127
1958-08-31,DE,-0.3728378002578396
1958-08-31,ES,1.3652244747527977
1958-08-31,UK,-0.6870856454273906
1958-08-31,US,0.06132515815231547
1958-09-30,DE,-0.4524744686103498
1958-09-30,ES,1.3979296052678827
1958-09-30,UK,-0.6042347695440613
1958-09-30,US,0.015385691367704499
1958-10-31,DE,-0.3333441753546317
1958-10-31,ES,1.1533293625602214
1958-10-31,UK,-0.6086239671608218
1958-10-31,US,0.04649795311085411
1958-11-30,DE,-0.2541758656568498
1958-11-30,ES,1.0063844505715123
1958-11-30,UK,-0.651489122640909
1958-11-30,US,-0.030758724801145665
1958-12-31,DE,-0.2541758656568498
1958-12-31,ES,1.0267940844868255
1958-12-31,UK,-0.673485421685536
1958-12-31,US,-0.06334745216151988
1959-01-31,DE,-0.49595195627416555
1959-01-31,ES,0.9124374327226485
1959-01-31,UK,-0.6129320600390118
1959-01-31,US,-0.11599427525113244
1959-02-28,DE,-0.5751284132290748
1959-02-28,ES,0.9922283047427763
1959-02-28,UK,-0.5301718306282025
1959-02-28,US,-0.1636682028753081
1959-03-31,DE,-0.5751284132290748
1959-03-31,ES,0.7061149927970787
1959-03-31,UK,-0.694230235579653
1959-03-31,US,-0.2745540037745998
1959-04-30,DE,-0.5387631738524244
1959-04-30,ES,0.40236780909090175
1959-04-30,UK,-1.033669488181748
1959-04-30,US,-0.21632165624568533
1959-05-31,DE,-0.7273359047620523
1959-05-31,ES,0.33478487370683035
1959-05-31,UK,-1.033669488181748
1959-05-31,US,-0.23163481184055568
1959-06-30,DE,-0.6168020292946407
1959-06-30,ES,0.24638158881493089
1959-06-30,UK,-1.033669488181748
1959-06-30,US,-0.21492309401880733
1959-07-31,DE,-0.28223647911537986
1959-07-31,ES,0.11452147769386033
1959-07-31,UK,-0.9743969048089587
1959-07-31,US,-0.16431861230082084
1959-08-31,DE,0.11663946097556752
1959-08-31,ES,0.016829787328958293
1959-08-31,UK,-0.8740934168447084
1959-08-31,US,-0.11675974519941584
1959-09-30,DE,0.19978412098692822
1959-09-30,ES,-0.18532112525745822
1959-09-30,UK,-1.014315334302098
1959-09-30,US,-0.038795377232616224
1959-10-31,DE,0.2221604083130642
1959-10-31,ES,-0.30517216474481035
1959-10-31,UK,-1.033669488181748
1959-10-31,US,0.0345872378209994
1959-11-30,DE,0.29787476982427363
1959-11-30,ES,-0.41501298558369676
1959-11-30,UK,-1.033669488181748
1959-11-30,US,0.017433742012328363
1959-12-31,DE,0.29787476982427363
1959-12-31,ES,-0.470252192184593
1959-12-31,UK,-1.033669488181748
1959-12-31,US,-0.026665384558481775
1960-01-31,DE,-0.03039387344567553
1960-01-31,ES,-0.6492841207072404
1960-01-31,UK,-0.7252945057738192
1960-01-31,US,-0.15748413774353723
1960-02-29,DE,-0.08632425728302891
1960-02-29,ES,-0.7557792975935486
1960-02-29,UK,-0.5661119939025167
1960-02-29,US,-0.15435571450655186
1960-03-31,DE,-0.029945659571792054
1960-03-31,ES,-0.8806021476477458
1960-03-31,UK,-0.6125402265316464
1960-03-31,US,-0.06247678093733011
1960-04-30,DE,0.05498785343658966
1960-04-30,ES,-0.9813949818970531
1960-04-30,UK,-0.5602863432415477
1960-04-30,US,-0.10501556550373997
1960-05-31,DE,0.1193643135688524
1960-05-31,ES,-1.0958492296292617
1960-05-31,UK,-0.540139841901465
1960-05-31,US,-0.12032872109861031
1960-06-30,DE,0.05505512021014294
1960-06-30,ES,-1.0037846953477711
1960-06-30,UK,-0.5272072753635584
1960-06-30,US,-0.07493762432479198
1960-07-31,DE,0.0065406229450119995
1960-07-31,ES,-1.011415898651571
1960-07-31,UK,-0.2249935239758389
1960-07-31,US,-0.15041529620655475
1960-08-31,DE,-0.031986956161998
1960-08-31,ES,-1.0040618077922603
1960-08-31,UK,-0.3347187164455779
1960-08-31,US,-0.13510214061168452
1960-09-30,DE,0.008544082055025631
1960-09-30,ES,-0.9898113123924525
1960-09-30,UK,-0.30077028694405417
1960-09-30,US,-0.18243566234561637
1960-10-31,DE,0.025728429589996032
1960-10-31,ES,-0.9979390660243846
1960-10-31,UK,-0.291721647477999
1960-10-31,US,-0.0703237849080848
1960-11-30,DE,-0.22455425641311033
1960-11-30,ES,-1.0399765118502087
1960-11-30,UK,-0.5483903646062918
1960-11-30,US,-0.0703237849080848
1960-12-31,DE,-0.2997257200280928
1960-12-31,ES,-1.0635461514645186
1960-12-31,UK,-0.6649105148803919
1960-12-31,US,0.0062419930662666046
1961-01-31,DE,-0.037349477088506056
1961-01-31,ES,-0.8368882067793579
1961-01-31,UK,-0.5999824230367983
1961-01-31,US,0.2866262151566858
1961-02-28,DE,-0.03343441727946711
1961-02-28,ES,-0.9759549481344049
1961-02-28,UK,-0.5369726787544076
1961-02-28,US,0.29590752832633016
1961-03-31,DE,-0.10390766441851312
1961-03-31,ES,-1.0360421198958396
1961-03-31,UK,-0.48389038710129256
1961-03-31,US,0.29590752832633016
1961-04-30,DE,-0.23927354491400388
1961-04-30,ES,-1.0022461257989
1961-04-30,UK,-0.5740099566972909
1961-04-30,US,0.11215095930104156
1961-05-31,DE,-0.13977324865238294
1961-05-31,ES,-0.9941615585219532
1961-05-31,UK,-0.6056926864386414
1961-05-31,US,0.1223597296976217
1961-06-30,DE,-0.060686380695131804
1961-06-30,ES,-1.0809979652834918
1961-06-30,UK,-0.640076718025316
1961-06-30,US,0.08088519388851445
1961-07-31,DE,-0.08486817472367203
1961-07-31,ES,-1.0733951262137007
1961-07-31,UK,-0.38407357901358696
1961-07-31,US,0.020403084447129825
1961-08-31,DE,-0.14829409714881356
1961-08-31,ES,-1.0811519372535854
1961-08-31,UK,0.2625411962152903
1961-08-31,US,-0.04127696809121817
1961-09-30,DE,-0.12608643739924483
1961-09-30,ES,-1.179300160075067
1961-09-30,UK,0.2276889912702613
1961-09-30,US,-0.010223226742610732
1961-10-31,DE,0.1133954458548491
1961-10-31,ES,-1.1568351153742096
1961-10-31,UK,0.2797697597217982
1961-10-31,US,-0.2822778775363328
1961-11-30,DE,0.08336597756499416
1961-11-30,ES,-0.8914128350323012
1961-11-30,UK,0.0640262992441483
1961-11-30,US,-0.3231129591226536
1961-12-31,DE,0.11155527642061254
1961-12-31,ES,-0.9974271556009225
1961-12-31,UK,0.025383609930753965
1961-12-31,US,-0.3333217295192338
1962-01-31,DE,-0.23315078194837816
1962-01-31,ES,-1.1090318830393702
1962-01-31,UK,0.17954129224631446
1962-01-31,US,-0.4854657035597752
1962-02-28,DE,-0.13310518698529572
1962-02-28,ES,-0.8700315081298183
1962-02-28,UK,0.1619996825503178
1962-02-28,US,-0.4953869205698617
1962-03-31,DE,-0.040106916736117736
1962-03-31,ES,-0.6216826972297672
1962-03-31,UK,-0.00799185536756375
1962-03-31,US,-0.48517815017328153
1962-04-30,DE,0.02043167767552963
1962-04-30,ES,-0.40290800610836564
1962-04-30,UK,-0.22012555156509878
1962-04-30,US,-0.36805574459069434
1962-05-31,DE,-0.18334227789795607
1962-05-31,ES,-0.10523622242697078
1962-05-31,UK,-0.33781975355169713
1962-05-31,US,-0.37826451498727454
1962-06-30,DE,-0.2981719856675769
1962-06-30,ES,0.10382376492350615
1962-06-30,UK,-0.36881525469162335
1962-06-30,US,-0.37826451498727454
1962-07-31,DE,-0.22345552005030989
1962-07-31,ES,0.10382376492350615
1962-07-31,UK,-0.3343797882686006
1962-07-31,US,-0.34229591925173586
1962-08-31,DE,-0.35402160494980794
1962-08-31,ES,0.022853430510780995
1962-08-31,UK,-0.3983051937651033
1962-08-31,US,-0.29082735196571774
1962-09-30,DE,-0.3681162543776171
1962-09-30,ES,0.1269881985447126
1962-09-30,UK,-0.18189080572190575
1962-09-30,US,-0.3013113100132836
1962-10-31,DE,-0.07264039529466708
1962-10-31,ES,0.24165854500940584
1962-10-31,UK,-0.2374584372590839
1962-10-31,US,-0.17146366931853374
1962-11-30,DE,-0.15304202512651946
1962-11-30,ES,0.44093018175507004
1962-11-30,UK,-0.27628679634500564
1962-11-30,US,-0.1408373581287932
1962-12-31,DE,-0.025374535695690408
1962-12-31,ES,0.6622600655464363
1962-12-31,UK,-0.3049897943742467
1962-12-31,US,-0.1612548989219536
1963-01-31,DE,-0.21030305571244598
1963-01-31,ES,0.746550258244459
1963-01-31,UK,-0.3907528610990711
1963-01-31,US,-0.08248774092055056
1963-02-28,DE,-0.10894125442356373
1963-02-28,ES,0.8147895223396047
1963-02-28,UK,-0.43379473727729834
1963-02-28,US,-0.0828422525220329
1963-03-31,DE,-0.10791725910333012
1963-03-31,ES,1.0338396934315952
1963-03-31,UK,-0.43415110452990224
1963-03-31,US,-0.08276101583225806
1963-04-30,DE,-0.10160579690729188
1963-04-30,ES,0.7307764791877505
1963-04-30,UK,-0.694272537050866
1963-04-30,US,-0.07674249238504405
1963-05-31,DE,-0.16450088707655539
1963-05-31,ES,0.5864782155090736
1963-05-31,UK,-0.6760238249872855
1963-05-31,US,-0.056324951591883665
1963-06-30,DE,-0.2080726411865125
1963-06-30,ES,0.10928086545874315
1963-06-30,UK,-0.6969363237665951
1963-06-30,US,-0.06652039988331682
1963-07-31,DE,-0.23397181412999535
1963-07-31,ES,0.3204866284454536
1963-07-31,UK,-0.6744959535021318
1963-07-31,US,-0.14111931431417707
1963-08-31,DE,-0.22286970082746105
1963-08-31,ES,0.5782583384068422
1963-08-31,UK,-0.6155743190474122
1963-08-31,US,-0.1615368551073374
1963-09-30,DE,-0.18803174289819422
1963-09-30,ES,0.4098105915151546
1963-09-30,UK,-0.5642887314613965
1963-09-30,US,-0.1718924938314399
1963-10-31,DE,0.23100559956838387
1963-10-31,ES,0.27308552266431574
1963-10-31,UK,-0.8206344438897082
1963-10-31,US,-0.14076155982597777
1963-11-30,DE,0.22238404372731513
1963-11-30,ES,0.016688058913112962
1963-11-30,UK,-0.8894529897858313
1963-11-30,US,-0.12034401903281738
1963-12-31,DE,0.2629719033684074
1963-12-31,ES,-0.15888154087480058
1963-12-31,UK,-0.9158731523648843
1963-12-31,US,-0.12046505143664371
1964-01-31,DE,-0.26555266205299005
1964-01-31,ES,-0.23466060828619761
1964-01-31,UK,-0.40828381978143286
1964-01-31,US,-0.219296267980596
1964-02-29,DE,-0.36409482330934656
1964-02-29,ES,-0.37445843823659325
1964-02-29,UK,-0.456702707827767
1964-02-29,US,-0.23971380877375634
1964-03-31,DE,-0.3570474985954419
1964-03-31,ES,-0.6852336075897582
1964-03-31,UK,-0.3313219264718756
1964-03-31,US,-0.26027649642908857
1964-04-30,DE,-0.4410217832333127
1964-04-30,ES,-0.6004069246055775
1964-04-30,UK,-0.16990549913531863
1964-04-30,US,-0.25784675426538844
1964-05-31,DE,-0.3833637148113414
1964-05-31,ES,-0.658541175261031
1964-05-31,UK,-0.14168160753520045
1964-05-31,US,-0.2782642950585488
1964-06-30,DE,-0.3196287329573262
1964-06-30,ES,-0.03978570607449858
1964-06-30,UK,-0.12776708485991892
1964-06-30,US,-0.064126369429807
1964-07-31,DE,-0.2715049196131419
1964-07-31,ES,0.17301134794771084
1964-07-31,UK,-0.11736565429829111
1964-07-31,US,-0.0716828984961541
1964-08-31,DE,-0.1707968796876129
1964-08-31,ES,0.2784697183992552
1964-08-31,UK,-0.06585425331470464
1964-08-31,US,-0.0826969417309482
1964-09-30,DE,-0.2033807807120643
1964-09-30,ES,0.5208792924384387
1964-09-30,UK,-0.08126163382354475
1964-09-30,US,-0.06028176394157434
1964-10-31,DE,0.004438973521435176
1964-10-31,ES,0.7965039595779938
1964-10-31,UK,-0.04093937223179045
1964-10-31,US,-0.03714554240596248
1964-11-30,DE,0.06939546565990505
1964-11-30,ES,1.0108329419484365
1964-11-30,UK,0.048026973274428175
1964-11-30,US,-0.02431281018118836
1964-12-31,DE,0.03321845000063961
1964-12-31,ES,1.173824330338478
1964-12-31,UK,0.30005035752199166
1964-12-31,US,0.0023406929650856556
1965-01-31,DE,-0.34804956341193644
1965-01-31,ES,1.4124233763804388
1965-01-31,UK,0.2916084435014665
1965-01-31,US,-0.02707888672772263
1965-02-28,DE,-0.40247463672270006
1965-02-28,ES,1.7597099375527645
1965-02-28,UK,0.2658929135783524
1965-02-28,US,-0.004624955635506726
1965-03-31,DE,-0.23210792264636737
1965-03-31,ES,1.8614241920134642
1965-03-31,UK,0.2276918084179297
1965-03-31,US,-0.0008518534435820735
1965-04-30,DE,-0.17344406210547572
1965-04-30,ES,1.938321133029421
1965-04-30,UK,0.3783702491539205
1965-04-30,US,0.029060794430679143
1965-05-31,DE,-0.15755939808737116
1965-05-31,ES,1.9712748447974289
1965-05-31,UK,0.32883838634988966
1965-05-31,US,0.02208077849115379
1965-06-30,DE,0.008781136183797833
1965-06-30,ES,1.5884671356328814
1965-06-30,UK,0.16340039535152215
1965-06-30,US,0.03292460305574293
1965-07-31,DE,0.02976848798380516
1965-07-31,ES,1.165697207435098
1965-07-31,UK,0.12866732905603623
1965-07-31,US,-0.04457027349930528
1965-08-31,DE,0.05091046212551901
1965-08-31,ES,0.9471108073373654
1965-08-31,UK,0.14561950429800843
1965-08-31,US,-0.039930084600771965
1965-09-30,DE,0.04856135388755075
1965-09-30,ES,0.9412524521378963
1965-09-30,UK,0.19540053597949983
1965-09-30,US,-0.060218357660467604
1965-10-31,DE,0.36809514522971143
1965-10-31,ES,0.714780090053798
1965-10-31,UK,0.23894868643539213
1965-10-31,US,-0.15149809361401975
1965-11-30,DE,0.3455319097775826
1965-11-30,ES,0.6835219250407981
1965-11-30,UK,0.22643087630271988
1965-11-30,US,-0.18721622712174135
1965-12-31,DE,0.2401985990228596
1965-12-31,ES,0.5635924155012175
1965-12-31,UK,0.1893609313805991
1965-12-31,US,-0.16094300148379947
1966-01-31,DE,-0.0154581844565147
1966-01-31,ES,0.3292506016781489
1966-01-31,UK,-0.2085485427742759
1966-01-31,US,-0.13904786456629625
1966-02-28,DE,0.060684765982701006
1966-02-28,ES,-0.024856361244135105
1966-02-28,UK,-0.22514563967030132
1966-02-28,US,-0.15281819251622855
1966-03-31,DE,0.06545213681063126
1966-03-31,ES,-0.17787296308967226
1966-03-31,UK,-0.26768562639383797
1966-03-31,US,-0.13104957062733524
1966-04-30,DE,0.218918473410481
1966-04-30,ES,-0.13385219133148318
1966-04-30,UK,-0.3231270928675463
1966-04-30,US,-0.012863763990867047
1966-05-31,DE,0.1576423337575029
1966-05-31,ES,0.07156329803771562
1966-05-31,UK,-0.32398942148723336
1966-05-31,US,0.013837116707931122
1966-06-30,DE,0.0785765486455496
1966-06-30,ES,0.1986857101898425
1966-06-30,UK,-0.37742690426815056
1966-06-30,US,0.01316297211424929
1966-07-31,DE,-0.005242800849305951
1966-07-31,ES,0.1618379916456454
1966-07-31,UK,0.02582983866432904
1966-07-31,US,0.022581456236028436
1966-08-31,DE,-0.02410642903931574
1966-08-31,ES,0.09605022102614848
1966-08-31,UK,0.09909744021139649
1966-08-31,US,0.026510178042764454
1966-09-30,DE,-0.04759751141899785
1966-09-30,ES,-0.152478347511277
1966-09-30,UK,0.20655335657738072
1966-09-30,US,0.059494398647200665
1966-10-31,DE,0.13749093242163046
1966-10-31,ES,-0.13672293378594125
1966-10-31,UK,0.28387602187438227
1966-10-31,US,0.13599595172033566
1966-11-30,DE,0.23537669901840408
1966-11-30,ES,-0.21553116782343468
1966-11-30,UK,0.2940561586108309
1966-11-30,US,0.08718947794626537
1966-12-31,DE,0.26839494332289077
1966-12-31,ES,-0.20040778120907382
1966-12-31,UK,0.3369866381673115
1966-12-31,US,0.1271663187960984
1967-01-31,DE,-0.22179197869568748
1967-01-31,ES,-0.15482669831780282
1967-01-31,UK,0.2576018491180003
1967-01-31,US,0.1567094291154095
1967-02-28,DE,-0.27373594063593326
1967-02-28,ES,0.013710278113180142
1967-02-28,UK,0.21326839361292008
1967-02-28,US,0.06362029868675008
1967-03-31,DE,-0.3499611161727206
1967-03-31,ES,0.09626188610792799
1967-03-31,UK,0.15145745591160634
1967-03-31,US,0.04557540655867953
1967-04-30,DE,-0.5999783025153876
1967-04-30,ES,0.18126665715390367
1967-04-30,UK,-0.014911809567817194
1967-04-30,US,-0.10754705526422757
1967-05-31,DE,-0.7422443186734599
1967-05-31,ES,-0.03721140603957024
1967-05-31,UK,-0.094358572141996
1967-05-31,US,-0.13902318216666104
1967-06-30,DE,-0.6741201797723818
1967-06-30,ES,-0.24549151608610273
1967-06-30,UK,-0.1525068416664694
1967-06-30,US,-0.13257108916662055
1967-07-31,DE,-0.8063544924982464
1967-07-31,ES,-0.22235379567416547
1967-07-31,UK,-0.3632108160056347
1967-07-31,US,-0.09684935304613777
1967-08-31,DE,-0.8137043061340618
1967-08-31,ES,0.027029410051479113
1967-08-31,UK,-0.3591302698256715
1967-08-31,US,-0.15212595357829037
1967-09-30,DE,-0.8207516308479664
1967-09-30,ES,0.14411581788785957
1967-09-30,UK,-0.3603812953037155
1967-09-30,US,-0.14838890669246854
1967-10-31,DE,-0.6065672715881363
1967-10-31,ES,0.10356034299876744
1967-10-31,UK,-0.7763267568722528
1967-10-31,US,0.018477812162038143
1967-11-30,DE,-0.8086230122227823
1967-11-30,ES,0.17024782934712523
1967-11-30,UK,-0.5799791769756102
1967-11-30,US,0.004279706008044559
1967-12-31,DE,-0.8353864041253534
1967-12-31,ES,0.04177992478645652
1967-12-31,UK,-0.4092170995193811
1967-12-31,US,0.0696617760592077
1968-01-31,DE,-0.8229588299274934
1968-01-31,ES,0.08756080022205419
1968-01-31,UK,-0.5629598648295842
1968-01-31,US,-0.05478458807244335
1968-02-29,DE,-0.7497199240287852
1968-02-29,ES,-0.06521426968967334
1968-02-29,UK,-0.5478022783068618
1968-02-29,US,-0.07526599299789692
1968-03-31,DE,-0.7765793811453956
1968-03-31,ES,0.0532858976456036
1968-03-31,UK,-0.5643537109086006
1968-03-31,US,-0.0670904654239286
1968-04-30,DE,-0.6919276822472343
1968-04-30,ES,-0.04692518226850618
1968-04-30,UK,-0.3110556457717651
1968-04-30,US,-0.06064391201714322
1968-05-31,DE,-0.6786491610406767
1968-05-31,ES,-0.17895577560706613
1968-05-31,UK,-0.32255423492503155
1968-05-31,US,-0.03239321721114482
1968-06-30,DE,-0.6692527280888038
1968-06-30,ES,0.04760971169267924
1968-06-30,UK,-0.35420065958473756
1968-06-30,US,0.021824644510258673
1968-07-31,DE,-0.6477109117715668
1968-07-31,ES,-0.12780164943199354
1968-07-31,UK,-0.5855666966390154
1968-07-31,US,0.06776107357967509
1968-08-31,DE,-0.5899134698618124
1968-08-31,ES,-0.3974896768282488
1968-08-31,UK,-0.5698858327521997
1968-08-31,US,0.03149234185169617
1968-09-30,DE,-0.5922625780997804
