date,country_code,block,block_value
1965-01-31,ES,Macro vulnerability,1.4124233763804388
1965-01-31,UK,Credit & leverage,0.4419171404266038
1965-01-31,UK,Macro vulnerability,-0.26444986965543044
1965-01-31,UK,Market stress,0.697358059733226
1965-01-31,US,Credit & leverage,0.28501335288162194
1965-01-31,US,Macro vulnerability,-0.8763026820223536
1965-01-31,US,Market stress,0.5100526689575638
1965-02-28,DE,Credit & leverage,0.32319761563991406
1965-02-28,DE,Macro vulnerability,-0.4595843697441494
1965-02-28,DE,Market stress,-1.0710371560638647
1965-02-28,ES,Macro vulnerability,1.7597099375527645
1965-02-28,UK,Credit & leverage,0.4419171404266038
1965-02-28,UK,Macro vulnerability,-0.2752704128117297
1965-02-28,UK,Market stress,0.6310320131201831
1965-02-28,US,Credit & leverage,0.28501335288162194
1965-02-28,US,Macro vulnerability,-0.835467600436033
1965-02-28,US,Market stress,0.5365793806478909
1965-03-31,DE,Credit & leverage,0.32319761563991406
1965-03-31,DE,Macro vulnerability,-0.18104594307400287
1965-03-31,DE,Market stress,-0.8384754405050133
1965-03-31,ES,Macro vulnerability,1.8614241920134642
1965-03-31,UK,Credit & leverage,0.4419171404266038
1965-03-31,UK,Macro vulnerability,-0.27711944905082597
1965-03-31,UK,Market stress,0.5182777338780112
1965-03-31,US,Credit & leverage,0.28501335288162194
1965-03-31,US,Macro vulnerability,-0.877201717240911
1965-03-31,US,Market stress,0.5896328040285429
1965-04-30,DE,Credit & leverage,0.26125689478237624
1965-04-30,DE,Macro vulnerability,-0.04177618658845443
1965-04-30,DE,Market stress,-0.7398128945103489
1965-04-30,ES,Macro vulnerability,1.938321133029421
1965-04-30,UK,Credit & leverage,0.4656127260134511
1965-04-30,UK,Macro vulnerability,0.17775070621551625
1965-04-30,UK,Market stress,0.4917473152327942
1965-04-30,US,Credit & leverage,0.3279102505728841
1965-04-30,US,Macro vulnerability,-0.8436240271545531
1965-04-30,US,Market stress,0.6028961598737064
1965-05-31,DE,Credit & leverage,0.26125689478237624
1965-05-31,DE,Macro vulnerability,0.097493026746619
1965-05-31,DE,Market stress,-0.8314281157911086
1965-05-31,ES,Macro vulnerability,1.9712748447974289
1965-05-31,UK,Credit & leverage,0.4656127260134511
1965-05-31,UK,Macro vulnerability,0.12201158306168372
1965-05-31,UK,Market stress,0.39889084997453417
1965-05-31,US,Credit & leverage,0.3279102505728841
1965-05-31,US,Macro vulnerability,-0.8844591087408741
1965-05-31,US,Market stress,0.6227911936414513
1965-06-30,DE,Credit & leverage,0.26125689478237624
1965-06-30,DE,Macro vulnerability,0.6599405519852671
1965-06-30,DE,Market stress,-0.8948540382162499
1965-06-30,ES,Macro vulnerability,1.5884671356328814
1965-06-30,UK,Credit & leverage,0.4656127260134511
1965-06-30,UK,Macro vulnerability,0.10987775034179245
1965-06-30,UK,Market stress,-0.08528929030067708
1965-06-30,US,Credit & leverage,0.3279102505728841
1965-06-30,US,Macro vulnerability,-0.8452959571245247
1965-06-30,US,Market stress,0.6161595157188693
1965-07-31,DE,Credit & leverage,0.20273723407999558
1965-07-31,DE,Macro vulnerability,0.6545704232373872
1965-07-31,DE,Market stress,-0.7680021933659673
1965-07-31,ES,Macro vulnerability,1.165697207435098
1965-07-31,UK,Credit & leverage,0.5291808795055053
1965-07-31,UK,Macro vulnerability,0.028334258560235782
1965-07-31,UK,Market stress,-0.1715131508976324
1965-07-31,US,Credit & leverage,0.28445650802402794
1965-07-31,US,Macro vulnerability,-1.0276951663182317
1965-07-31,US,Market stress,0.6095278377962878
1965-08-31,DE,Credit & leverage,0.20273723407999558
1965-08-31,DE,Macro vulnerability,0.6545704232373872
1965-08-31,DE,Market stress,-0.7045762709408258
1965-08-31,ES,Macro vulnerability,0.9471108073373654
1965-08-31,UK,Credit & leverage,0.5291808795055053
1965-08-31,UK,Macro vulnerability,0.006232133011805349
1965-08-31,UK,Market stress,-0.09855449962328532
1965-08-31,US,Credit & leverage,0.28445650802402794
1965-08-31,US,Macro vulnerability,-0.9872478879323053
1965-08-31,US,Market stress,0.5830011261059614
1965-09-30,DE,Credit & leverage,0.20273723407999558
1965-09-30,DE,Macro vulnerability,0.6545704232373872
1965-09-30,DE,Market stress,-0.7116235956547305
1965-09-30,ES,Macro vulnerability,0.9412524521378963
1965-09-30,UK,Credit & leverage,0.5291808795055053
1965-09-30,UK,Macro vulnerability,0.016290530168890045
1965-09-30,UK,Market stress,0.040730198264104116
1965-09-30,US,Credit & leverage,0.28445650802402794
1965-09-30,US,Macro vulnerability,-1.0481127071113923
1965-09-30,US,Market stress,0.5830011261059614
1965-10-31,DE,Credit & leverage,0.18208916388820257
1965-10-31,DE,Macro vulnerability,0.7881409017871106
1965-10-31,DE,Market stress,0.13405537001382112
1965-10-31,ES,Macro vulnerability,0.714780090053798
1965-10-31,UK,Credit & leverage,0.5082112207560735
1965-10-31,UK,Macro vulnerability,0.1745372449473029
1965-10-31,UK,Market stress,0.0340975936028
1965-10-31,US,Credit & leverage,0.2627375571147159
1965-10-31,US,Macro vulnerability,-1.3400230315982264
1965-10-31,US,Market stress,0.6227911936414513
1965-11-30,DE,Credit & leverage,0.18208916388820257
1965-11-30,DE,Macro vulnerability,0.776829793141961
1965-11-30,DE,Market stress,0.07767677230258421
1965-11-30,ES,Macro vulnerability,0.6835219250407981
1965-11-30,UK,Credit & leverage,0.5082112207560735
1965-11-30,UK,Macro vulnerability,0.1303512098879821
1965-11-30,UK,Market stress,0.040730198264104116
1965-11-30,US,Credit & leverage,0.2627375571147159
1965-11-30,US,Macro vulnerability,-1.40075568666332
1965-11-30,US,Market stress,0.57636944818338
1965-12-31,DE,Credit & leverage,0.18208916388820257
1965-12-31,DE,Macro vulnerability,0.622918329297598
1965-12-31,DE,Market stress,-0.08441169611722171
1965-12-31,ES,Macro vulnerability,0.5635924155012175
1965-12-31,UK,Credit & leverage,0.5082112207560735
1965-12-31,UK,Macro vulnerability,0.1385282590250962
1965-12-31,UK,Market stress,-0.07865668563937238
1965-12-31,US,Credit & leverage,0.2627375571147159
1965-12-31,US,Macro vulnerability,-1.3816211110527286
1965-12-31,US,Market stress,0.6360545494866142
1966-01-31,DE,Credit & leverage,0.1432609971930276
1966-01-31,DE,Macro vulnerability,0.7545497606510099
1966-01-31,DE,Market stress,-0.9441853112135816
1966-01-31,ES,Macro vulnerability,0.3292506016781489
1966-01-31,UK,Credit & leverage,-0.7094764336296133
1966-01-31,UK,Macro vulnerability,0.04973321170398568
1966-01-31,UK,Market stress,0.0340975936028
1966-01-31,US,Credit & leverage,0.19132789256118335
1966-01-31,US,Macro vulnerability,-1.3837912721208996
1966-01-31,US,Market stress,0.7753197858608274
1966-02-28,DE,Credit & leverage,0.1432609971930276
1966-02-28,DE,Macro vulnerability,0.8913633906878973
1966-02-28,DE,Market stress,-0.8525700899328219
1966-02-28,ES,Macro vulnerability,-0.024856361244135105
1966-02-28,UK,Credit & leverage,-0.7094764336296133
1966-02-28,UK,Macro vulnerability,0.05963536296764758
1966-02-28,UK,Market stress,-0.025595848348938247
1966-02-28,US,Credit & leverage,0.19132789256118335
1966-02-28,US,Macro vulnerability,-1.3455221208997175
1966-02-28,US,Market stress,0.6957396507898483
1966-03-31,DE,Credit & leverage,0.1432609971930276
1966-03-31,DE,Macro vulnerability,0.7435770347518827
1966-03-31,DE,Market stress,-0.6904816215130166
1966-03-31,ES,Macro vulnerability,-0.17787296308967226
1966-03-31,UK,Credit & leverage,-0.7094764336296133
1966-03-31,UK,Macro vulnerability,0.03813707737790649
1966-03-31,UK,Market stress,-0.1317175229298071
1966-03-31,US,Credit & leverage,0.19132789256118335
1966-03-31,US,Macro vulnerability,-1.3465330344588538
1966-03-31,US,Market stress,0.7620564300156646
1966-04-30,DE,Credit & leverage,0.1824887092214968
1966-04-30,DE,Macro vulnerability,1.009707188817062
1966-04-30,DE,Market stress,-0.5354404778071157
1966-04-30,ES,Macro vulnerability,-0.13385219133148318
1966-04-30,UK,Credit & leverage,-0.7211587736290013
1966-04-30,UK,Macro vulnerability,-0.13640279602774347
1966-04-30,UK,Market stress,-0.11181970894589414
1966-04-30,US,Credit & leverage,0.23625951503134332
1966-04-30,US,Macro vulnerability,-1.1629091175486588
1966-04-30,US,Market stress,0.8880583105447143
1966-05-31,DE,Credit & leverage,0.1824887092214968
1966-05-31,DE,Macro vulnerability,0.8681627181415548
1966-05-31,DE,Market stress,-0.577724426090543
1966-05-31,ES,Macro vulnerability,0.07156329803771562
1966-05-31,UK,Credit & leverage,-0.7211587736290013
1966-05-31,UK,Macro vulnerability,-0.09919415391897941
1966-05-31,UK,Market stress,-0.15161533691371945
1966-05-31,US,Credit & leverage,0.23625951503134332
1966-05-31,US,Macro vulnerability,-1.1424915767554984
1966-05-31,US,Market stress,0.9477434118479484
1966-06-30,DE,Credit & leverage,0.1824887092214968
1966-06-30,DE,Macro vulnerability,0.4477349202441762
1966-06-30,DE,Market stress,-0.3944939835290242
1966-06-30,ES,Macro vulnerability,0.1986857101898425
1966-06-30,UK,Credit & leverage,-0.7211587736290013
1966-06-30,UK,Macro vulnerability,-0.10032409039042856
1966-06-30,UK,Market stress,-0.3107978487850218
1966-06-30,US,Credit & leverage,0.23625951503134332
1966-06-30,US,Macro vulnerability,-1.2041991118397786
1966-06-30,US,Market stress,1.007428513151183
1966-07-31,DE,Credit & leverage,0.15435720919221013
1966-07-31,DE,Macro vulnerability,0.3089762683557508
1966-07-31,DE,Market stress,-0.4790618800958788
1966-07-31,ES,Macro vulnerability,0.1618379916456454
1966-07-31,UK,Credit & leverage,0.28161765662518046
1966-07-31,UK,Macro vulnerability,-0.059145408379778
1966-07-31,UK,Market stress,-0.14498273225241534
1966-07-31,US,Credit & leverage,0.07220142515197654
1966-07-31,US,Macro vulnerability,-0.9522004682918404
1966-07-31,US,Market stress,0.9477434118479491
1966-08-31,DE,Credit & leverage,0.15435720919221013
1966-08-31,DE,Macro vulnerability,0.1748648119327707
1966-08-31,DE,Market stress,-0.40154130824292805
1966-08-31,ES,Macro vulnerability,0.09605022102614848
1966-08-31,UK,Credit & leverage,0.28161765662518046
1966-08-31,UK,Macro vulnerability,-0.011790324932486287
1966-08-31,UK,Market stress,0.02746498894149529
1966-08-31,US,Credit & leverage,0.07220142515197654
1966-08-31,US,Macro vulnerability,-0.874097523645816
1966-08-31,US,Market stress,0.8814266326221328
1966-09-30,DE,Credit & leverage,0.15435720919221013
1966-09-30,DE,Macro vulnerability,0.1748648119327707
1966-09-30,DE,Market stress,-0.4720145553819744
1966-09-30,ES,Macro vulnerability,-0.152478347511277
1966-09-30,UK,Credit & leverage,0.28161765662518046
1966-09-30,UK,Macro vulnerability,-0.04095062288365944
1966-09-30,UK,Market stress,0.3789930359906212
1966-09-30,US,Credit & leverage,0.07220142515197654
1966-09-30,US,Macro vulnerability,-0.8945150644389764
1966-09-30,US,Market stress,1.0007968352286019
1966-10-31,DE,Credit & leverage,0.019398567137781556
1966-10-31,DE,Macro vulnerability,0.0335044692683421
1966-10-31,DE,Market stress,0.35956976085876774
1966-10-31,ES,Macro vulnerability,-0.13672293378594125
1966-10-31,UK,Credit & leverage,0.2763183826665282
1966-10-31,UK,Macro vulnerability,0.1697862283207804
1966-10-31,UK,Market stress,0.4055234546358383
1966-10-31,US,Credit & leverage,-0.05497027920015725
1966-10-31,US,Macro vulnerability,-0.6306821917835795
1966-10-31,US,Market stress,1.0936403261447438
1966-11-30,DE,Credit & leverage,0.019398567137781556
1966-11-30,DE,Macro vulnerability,0.2919251454891389
1966-11-30,DE,Market stress,0.39480638442829186
1966-11-30,ES,Macro vulnerability,-0.21553116782343468
1966-11-30,UK,Credit & leverage,0.2763183826665282
1966-11-30,UK,Macro vulnerability,0.18706142920751795
1966-11-30,UK,Market stress,0.41878866395844655
1966-11-30,US,Credit & leverage,-0.05497027920015725
1966-11-30,US,Macro vulnerability,-0.6510997325767399
1966-11-30,US,Market stress,0.9676384456156933
1966-12-31,DE,Credit & leverage,0.019398567137781556
1966-12-31,DE,Macro vulnerability,0.15137083812984348
1966-12-31,DE,Market stress,0.6344154247010474
1966-12-31,ES,Macro vulnerability,-0.20040778120907382
1966-12-31,UK,Credit & leverage,0.2763183826665282
1966-12-31,UK,Macro vulnerability,0.15667035600565687
1966-12-31,UK,Market stress,0.5779711758297496
1966-12-31,US,Credit & leverage,-0.05497027920015725
1966-12-31,US,Macro vulnerability,-0.6505394126337098
1966-12-31,US,Market stress,1.0870086482221624
1967-01-31,DE,Credit & leverage,-0.1280184747134303
1967-01-31,DE,Macro vulnerability,0.012177665861292306
1967-01-31,DE,Market stress,-0.5495351272349245
1967-01-31,ES,Macro vulnerability,-0.15482669831780282
1967-01-31,UK,Credit & leverage,0.3308309843992712
1967-01-31,UK,Macro vulnerability,-0.06303796160067199
1967-01-31,UK,Market stress,0.5050125245554018
1967-01-31,US,Credit & leverage,-0.2257751256701033
1967-01-31,US,Macro vulnerability,-0.3977369131284121
1967-01-31,US,Market stress,1.0936403261447438
1967-02-28,DE,Credit & leverage,-0.1280184747134303
1967-02-28,DE,Macro vulnerability,-0.12251224581773035
1967-02-28,DE,Market stress,-0.5706771013766391
1967-02-28,ES,Macro vulnerability,0.013710278113180142
1967-02-28,UK,Credit & leverage,0.3308309843992712
1967-02-28,UK,Macro vulnerability,-0.06338623488982809
1967-02-28,UK,Market stress,0.3723604313293171
1967-02-28,US,Credit & leverage,-0.2257751256701033
1967-02-28,US,Macro vulnerability,-0.4979490005046871
1967-02-28,US,Market stress,0.9145850222350407
1967-03-31,DE,Credit & leverage,-0.1280184747134303
1967-03-31,DE,Macro vulnerability,-0.12567338158314556
1967-03-31,DE,Market stress,-0.7961914922215858
1967-03-31,ES,Macro vulnerability,0.09626188610792799
1967-03-31,UK,Credit & leverage,0.3308309843992712
1967-03-31,UK,Macro vulnerability,-0.08300393146116283
1967-03-31,UK,Market stress,0.20654531479671062
1967-03-31,US,Credit & leverage,-0.2257751256701033
1967-03-31,US,Macro vulnerability,-0.499030253508246
1967-03-31,US,Market stress,0.8615315988543879
1967-04-30,DE,Credit & leverage,-0.2956250782402759
1967-04-30,DE,Macro vulnerability,-0.5248878945227821
1967-04-30,DE,Market stress,-0.9794219347831051
1967-04-30,ES,Macro vulnerability,0.18126665715390367
1967-04-30,UK,Credit & leverage,0.31802063081839954
1967-04-30,UK,Macro vulnerability,-0.28409937388247875
1967-04-30,UK,Market stress,-0.07865668563937238
1967-04-30,US,Credit & leverage,-0.2692776440270649
1967-04-30,US,Macro vulnerability,-0.4970994114973661
1967-04-30,US,Market stress,0.44373588973174827
1967-05-31,DE,Credit & leverage,-0.2956250782402759
1967-05-31,DE,Macro vulnerability,-0.39494729059853473
1967-05-31,DE,Market stress,-1.5361605871815687
1967-05-31,ES,Macro vulnerability,-0.03721140603957024
1967-05-31,UK,Credit & leverage,0.31802063081839954
1967-05-31,UK,Macro vulnerability,-0.369889754395017
1967-05-31,UK,Market stress,-0.23120659284937056
1967-05-31,US,Credit & leverage,-0.2692776440270649
1967-05-31,US,Macro vulnerability,-0.45889423375303534
1967-05-31,US,Market stress,0.3111023312801171
1967-06-30,DE,Credit & leverage,-0.2956250782402759
1967-06-30,DE,Macro vulnerability,-0.39494729059853473
1967-06-30,DE,Market stress,-1.3317881704783352
1967-06-30,ES,Macro vulnerability,-0.24549151608610273
1967-06-30,UK,Credit & leverage,0.31802063081839954
1967-06-30,UK,Macro vulnerability,-0.35198902779061414
1967-06-30,UK,Market stress,-0.4235521280271936
1967-06-30,US,Credit & leverage,-0.2692776440270649
1967-06-30,US,Macro vulnerability,-0.43953795475291385
1967-06-30,US,Market stress,0.3111023312801171
1967-07-31,DE,Credit & leverage,-0.3611037548643529
1967-07-31,DE,Macro vulnerability,-0.39494729059853473
1967-07-31,DE,Market stress,-1.6630124320318518
1967-07-31,ES,Macro vulnerability,-0.22235379567416547
1967-07-31,UK,Credit & leverage,-0.189424867078347
1967-07-31,UK,Macro vulnerability,-0.3837989876531035
1967-07-31,UK,Market stress,-0.5164085932854537
1967-07-31,US,Credit & leverage,-0.2584116103403551
1967-07-31,US,Macro vulnerability,-0.4758723385298065
1967-07-31,US,Market stress,0.44373588973174827
1967-08-31,DE,Credit & leverage,-0.3611037548643529
1967-08-31,DE,Macro vulnerability,-0.5227066022145505
1967-08-31,DE,Market stress,-1.557302561323282
1967-08-31,ES,Macro vulnerability,0.027029410051479113
1967-08-31,UK,Credit & leverage,-0.189424867078347
1967-08-31,UK,Macro vulnerability,-0.4776790236940822
1967-08-31,UK,Market stress,-0.4102869187045852
1967-08-31,US,Credit & leverage,-0.2584116103403551
1967-08-31,US,Macro vulnerability,-0.515700259597214
1967-08-31,US,Market stress,0.31773400920269795
1967-09-30,DE,Credit & leverage,-0.3611037548643529
1967-09-30,DE,Macro vulnerability,-0.5227066022145505
1967-09-30,DE,Market stress,-1.578444535464996
1967-09-30,ES,Macro vulnerability,0.14411581788785957
1967-09-30,UK,Credit & leverage,-0.189424867078347
1967-09-30,UK,Macro vulnerability,-0.4681668908056052
1967-09-30,UK,Market stress,-0.4235521280271942
1967-09-30,US,Credit & leverage,-0.2584116103403551
1967-09-30,US,Macro vulnerability,-0.4779624072494226
1967-09-30,US,Market stress,0.2912072975123721
1967-10-31,DE,Credit & leverage,-0.2590133877472848
1967-10-31,DE,Macro vulnerability,-0.5248878945227821
1967-10-31,DE,Market stress,-1.035800532494342
1967-10-31,ES,Macro vulnerability,0.10356034299876744
1967-10-31,UK,Credit & leverage,-1.374259870332891
1967-10-31,UK,Macro vulnerability,-0.5908617142084115
1967-10-31,UK,Market stress,-0.36385868607545596
1967-10-31,US,Credit & leverage,0.14473616746699414
1967-10-31,US,Macro vulnerability,-0.4667218414868118
1967-10-31,US,Market stress,0.3774191105059321
1967-11-30,DE,Credit & leverage,-0.2590133877472848
1967-11-30,DE,Macro vulnerability,-0.9196353750095827
1967-11-30,DE,Market stress,-1.2472202739114797
1967-11-30,ES,Macro vulnerability,0.17024782934712523
1967-11-30,UK,Credit & leverage,-1.374259870332891
1967-11-30,UK,Macro vulnerability,-0.5921207893745633
1967-11-30,UK,Market stress,0.2264431287806236
1967-11-30,US,Credit & leverage,0.14473616746699414
1967-11-30,US,Macro vulnerability,-0.44963105864555897
1967-11-30,US,Market stress,0.3177340092026985
1967-12-31,DE,Credit & leverage,-0.2590133877472848
1967-12-31,DE,Macro vulnerability,-1.0492568237146278
1967-12-31,DE,Market stress,-1.1978890009141474
1967-12-31,ES,Macro vulnerability,0.04177992478645652
1967-12-31,UK,Credit & leverage,-1.374259870332891
1967-12-31,UK,Macro vulnerability,-0.53748427863587
1967-12-31,UK,Market stress,0.6840928504106177
1967-12-31,US,Credit & leverage,0.14473616746699414
1967-12-31,US,Macro vulnerability,-0.43254015240177207
1967-12-31,US,Market stress,0.49678931311240104
1968-01-31,DE,Credit & leverage,-0.14705041156610993
1968-01-31,DE,Macro vulnerability,-0.6658609708984237
1968-01-31,DE,Market stress,-1.6559651073179467
1968-01-31,ES,Macro vulnerability,0.08756080022205419
1968-01-31,UK,Credit & leverage,-1.4224958927547728
1968-01-31,UK,Macro vulnerability,-0.9571091568059014
1968-01-31,UK,Market stress,0.6907254550719218
1968-01-31,US,Credit & leverage,-0.1303698367631937
1968-01-31,US,Macro vulnerability,-0.5506682743342822
1968-01-31,US,Market stress,0.5166843468801459
1968-02-29,DE,Credit & leverage,-0.14705041156610993
1968-02-29,DE,Macro vulnerability,-0.5377594744830588
1968-02-29,DE,Market stress,-1.5643498860371865
1968-02-29,ES,Macro vulnerability,-0.06521426968967334
1968-02-29,UK,Credit & leverage,-1.4224958927547728
1968-02-29,UK,Macro vulnerability,-0.9116363972377343
1968-02-29,UK,Market stress,0.6907254550719218
1968-02-29,US,Credit & leverage,-0.1303698367631937
1968-02-29,US,Macro vulnerability,-0.4927422865041746
1968-02-29,US,Market stress,0.39731414427367756
1968-03-31,DE,Credit & leverage,-0.14705041156610993
1968-03-31,DE,Macro vulnerability,-0.6676691188302222
1968-03-31,DE,Market stress,-1.5150186130398546
1968-03-31,ES,Macro vulnerability,0.0532858976456036
1968-03-31,UK,Credit & leverage,-1.4224958927547728
1968-03-31,UK,Macro vulnerability,-0.8750668344459955
1968-03-31,UK,Market stress,0.6045015944749665
1968-03-31,US,Credit & leverage,-0.1303698367631937
1968-03-31,US,Macro vulnerability,-0.5146374492403404
1968-03-31,US,Market stress,0.44373588973174827
1968-04-30,DE,Credit & leverage,-0.04813645857752766
1968-04-30,DE,Macro vulnerability,-0.6676691188302222
1968-04-30,DE,Market stress,-1.359977469333953
1968-04-30,ES,Macro vulnerability,-0.04692518226850618
1968-04-30,UK,Credit & leverage,-0.9849434204757938
1968-04-30,UK,Macro vulnerability,-0.4134404134270787
1968-04-30,UK,Market stress,0.46521689658757714
1968-04-30,US,Credit & leverage,-0.021971447914633957
1968-04-30,US,Macro vulnerability,-0.8026465155459919
1968-04-30,US,Market stress,0.6426862274091962
1968-05-31,DE,Credit & leverage,-0.04813645857752766
1968-05-31,DE,Macro vulnerability,-0.7969693483442591
1968-05-31,DE,Market stress,-1.1908416762002432
1968-05-31,ES,Macro vulnerability,-0.17895577560706613
1968-05-31,UK,Credit & leverage,-0.9849434204757938
1968-05-31,UK,Macro vulnerability,-0.39487534359644333
1968-05-31,UK,Market stress,0.41215605929714244
1968-05-31,US,Credit & leverage,-0.021971447914633957
1968-05-31,US,Macro vulnerability,-0.8041062441215566
1968-05-31,US,Market stress,0.7288980404027562
1968-06-30,DE,Credit & leverage,-0.04813645857752766
1968-06-30,DE,Macro vulnerability,-0.7969693483442591
1968-06-30,DE,Market stress,-1.1626523773446247
1968-06-30,ES,Macro vulnerability,0.04760971169267924
1968-06-30,UK,Credit & leverage,-0.9849434204757938
1968-06-30,UK,Macro vulnerability,-0.3969581523173019
1968-06-30,UK,Market stress,0.31929959403888303
1968-06-30,US,Credit & leverage,-0.021971447914633957
1968-06-30,US,Macro vulnerability,-0.7276644719509072
1968-06-30,US,Market stress,0.8151098533963173
1968-07-31,DE,Credit & leverage,0.10810421165494329
1968-07-31,DE,Macro vulnerability,-0.7969693483442591
1968-07-31,DE,Market stress,-1.2542675986253848
1968-07-31,ES,Macro vulnerability,-0.12780164943199354
1968-07-31,UK,Credit & leverage,-1.4413064538149272
1968-07-31,UK,Macro vulnerability,-0.614795416157089
1968-07-31,UK,Market stress,0.29940178005497003
1968-07-31,US,Credit & leverage,-0.03215316009366043
1968-07-31,US,Macro vulnerability,-0.6658852855571921
1968-07-31,US,Market stress,0.9013216663898778
1968-08-31,DE,Credit & leverage,0.10810421165494329
1968-08-31,DE,Macro vulnerability,-0.6658609708984237
1968-08-31,DE,Market stress,-1.2119836503419568
1968-08-31,ES,Macro vulnerability,-0.3974896768282488
1968-08-31,UK,Credit & leverage,-1.4413064538149272
1968-08-31,UK,Macro vulnerability,-0.5677528244966428
1968-08-31,UK,Market stress,0.29940178005497065
1968-08-31,US,Credit & leverage,-0.03215316009366043
1968-08-31,US,Macro vulnerability,-0.7083747015153127
1968-08-31,US,Market stress,0.8350048871640616
1968-09-30,DE,Credit & leverage,0.10810421165494329
1968-09-30,DE,Macro vulnerability,-0.6658609708984237
1968-09-30,DE,Market stress,-1.2190309750558612
1968-09-30,ES,Macro vulnerability,-0.48194812564298845
1968-09-30,UK,Credit & leverage,-1.4413064538149272
1968-09-30,UK,Macro vulnerability,-0.548976860659965
1968-09-30,UK,Market stress,0.23970833810323186
1968-09-30,US,Credit & leverage,-0.03215316009366043
1968-09-30,US,Macro vulnerability,-0.730436704477547
1968-09-30,US,Market stress,0.7620564300156646
1968-10-31,DE,Credit & leverage,0.2578183316759238
1968-10-31,DE,Macro vulnerability,-0.6676691188302222
1968-10-31,DE,Market stress,-0.36630468467340516
1968-10-31,ES,Macro vulnerability,-0.49880100704913677
1968-10-31,UK,Credit & leverage,-0.285344107404649
1968-10-31,UK,Macro vulnerability,-0.5507846765427301
1968-10-31,UK,Market stress,0.007567174957582934
1968-10-31,US,Credit & leverage,-0.09260439436730256
1968-10-31,US,Macro vulnerability,-0.6399079132619585
1968-10-31,US,Market stress,0.7620564300156646
1968-11-30,DE,Credit & leverage,0.2578183316759238
1968-11-30,DE,Macro vulnerability,-0.414469204976637
1968-11-30,DE,Market stress,-0.5424878025210201
1968-11-30,ES,Macro vulnerability,-0.7672324005593502
1968-11-30,UK,Credit & leverage,-0.285344107404649
1968-11-30,UK,Macro vulnerability,-0.590336139622476
1968-11-30,UK,Market stress,-0.09855449962328591
1968-11-30,US,Credit & leverage,-0.09260439436730256
1968-11-30,US,Macro vulnerability,-0.6416413486581
1968-11-30,US,Market stress,0.7819514637834089
1968-12-31,DE,Credit & leverage,0.2578183316759238
1968-12-31,DE,Macro vulnerability,-0.2869689761372712
1968-12-31,DE,Market stress,-0.5847717508044472
1968-12-31,ES,Macro vulnerability,-0.6410655421637926
1968-12-31,UK,Credit & leverage,-0.285344107404649
1968-12-31,UK,Macro vulnerability,-0.5135646494105036
1968-12-31,UK,Market stress,-0.1317175229298065
1968-12-31,US,Credit & leverage,-0.09260439436730256
1968-12-31,US,Macro vulnerability,-0.6433645416439133
1968-12-31,US,Market stress,0.7090030066350113
1969-01-31,DE,Credit & leverage,0.3071428831760449
1969-01-31,DE,Macro vulnerability,-0.6765854770304038
1969-01-31,DE,Market stress,-0.9864692594970096
1969-01-31,ES,Macro vulnerability,-0.7386561304519463
1969-01-31,UK,Credit & leverage,-0.21623841615998846
1969-01-31,UK,Macro vulnerability,0.2336297057013032
1969-01-31,UK,Market stress,-0.27763482547850016
1969-01-31,US,Credit & leverage,-0.05825468161853728
1969-01-31,US,Macro vulnerability,-0.6111020065640075
1969-01-31,US,Market stress,0.8548999209318064
1969-02-28,DE,Credit & leverage,0.3071428831760449
1969-02-28,DE,Macro vulnerability,-0.5523229681734504
1969-02-28,DE,Market stress,-0.9582799606413911
1969-02-28,ES,Macro vulnerability,-0.8530263243291556
1969-02-28,UK,Credit & leverage,-0.21623841615998846
1969-02-28,UK,Macro vulnerability,0.23921921007739025
1969-02-28,UK,Market stress,-0.337328267430239
1969-02-28,US,Credit & leverage,-0.05825468161853728
1969-02-28,US,Macro vulnerability,-0.576606679201552
1969-02-28,US,Market stress,0.7686881079382454
1969-03-31,DE,Credit & leverage,0.3071428831760449
1969-03-31,DE,Macro vulnerability,-0.4263022812284131
1969-03-31,DE,Market stress,-0.8173334663632997
1969-03-31,ES,Macro vulnerability,-0.9310123851480282
1969-03-31,UK,Credit & leverage,-0.21623841615998846
1969-03-31,UK,Macro vulnerability,0.24586307605489488
1969-03-31,UK,Market stress,0.16674968682888472
1969-03-31,US,Credit & leverage,-0.05825468161853728
1969-03-31,US,Macro vulnerability,-0.5063349827704159
1969-03-31,US,Market stress,0.7819514637834094
1969-04-30,DE,Credit & leverage,0.3899087616441171
1969-04-30,DE,Macro vulnerability,-0.4263022812284131
1969-04-30,DE,Market stress,-0.7539075439381578
1969-04-30,ES,Macro vulnerability,-0.8747834912453851
1969-04-30,UK,Credit & leverage,-0.2521974635828512
1969-04-30,UK,Macro vulnerability,-0.052899523576296514
1969-04-30,UK,Market stress,0.21317791945801473
1969-04-30,US,Credit & leverage,0.008818556990629
1969-04-30,US,Macro vulnerability,-0.2656622088072615
1969-04-30,US,Market stress,0.9941651573060197
1969-05-31,DE,Credit & leverage,0.3899087616441171
1969-05-31,DE,Macro vulnerability,-0.3002810511329006
1969-05-31,DE,Market stress,-0.7680021933659673
1969-05-31,ES,Macro vulnerability,-0.8129991773567224
1969-05-31,UK,Credit & leverage,-0.2521974635828512
1969-05-31,UK,Macro vulnerability,-0.07942326695115667
1969-05-31,UK,Market stress,0.0274649889414947
