date,country_code,C2GDP_GAP,CPI_INFL,CREDIT_GROWTH,CS_CORP,DSR,EPU,GDP_GROWTH,HPI_GROWTH,LIQ_SPREAD,TS_SLOPE,UNEMP,VIX_EQ
1958-10-31,US,1.8,2.120141,6.957537509292,,,,,,,,6.7,
1958-11-30,DE,,1.1764709999999998,12.229559835318149,,,,,,,,,
1958-11-30,ES,,11.76191,,,,,,,,,,
1958-11-30,UK,,1.949861,,,,,,,,,,
1958-11-30,US,1.8,2.112676,6.957537509292,,,,,,,,6.2,
1958-12-31,DE,,1.1764709999999998,12.229559835318149,,,,,,,,,
1958-12-31,ES,,11.87193,,,,,,,,,,
1958-12-31,UK,,1.848429,,,,,,,,,,
1958-12-31,US,1.8,1.760563,6.957537509292,,,,,,,,6.2,
1959-01-31,DE,,0.2915452,12.195715676728325,,,,,,,,,
1959-01-31,ES,,11.25548,,,,,,,,,,
1959-01-31,UK,,2.1276599999999997,,,,,,,,,,
1959-01-31,US,0.5,1.398601,7.926538063946698,,,,,,,,6.0,
1959-02-28,DE,,0.0,12.195715676728325,,,,,,,,,
1959-02-28,ES,,11.6856,,,,,,,,,,
1959-02-28,UK,,2.5092939999999997,,,,,,,,,,
1959-02-28,US,0.5,1.048951,7.926538063946698,,,,,,,,5.9,
1959-03-31,DE,,0.0,12.195715676728325,,,,,,,,,
1959-03-31,ES,,10.14328,,,,,,,,,,
1959-03-31,UK,,1.752768,,,,,,,,,,
1959-03-31,US,0.5,0.3472222,7.926538063946698,,,,,,,,5.6,
1959-04-30,DE,,0.0,13.043249084152553,,,,,,,,,
1959-04-30,ES,,8.505903,,,,,,,,,,
1959-04-30,UK,,-0.09124088,,,,,,,,,,
1959-04-30,US,0.6,0.3460208,9.743534905273666,,,,,,,,5.2,
1959-05-31,DE,,-0.8645533000000001,13.043249084152553,,,,,,,,,
1959-05-31,ES,,8.141591,,,,,,,,,,
1959-05-31,UK,,-0.09157509,,,,,,,,,,
1959-05-31,US,0.6,0.3460208,9.743534905273666,,,,,,,,5.1,
1959-06-30,DE,,-0.2873563,13.043249084152553,,,,,,,,,
1959-06-30,ES,,7.665045,,,,,,,,,,
1959-06-30,UK,,-0.8166969000000001,,,,,,,,,,
1959-06-30,US,0.6,0.6920415,9.743534905273666,,,,,,,,5.0,
1959-07-31,DE,,0.5780347,15.363300492610833,,,,,,,,,
1959-07-31,ES,,6.954241000000001,,,,,,,,,,
1959-07-31,UK,,0.4608295,,,,,,,,,,
1959-07-31,US,0.3,0.6896551999999999,10.483102797403054,,,,,,,,5.1,
1959-08-31,DE,,2.046784,15.363300492610833,,,,,,,,,
1959-08-31,ES,,6.427625,,,,,,,,,,
1959-08-31,UK,,0.9233611,,,,,,,,,,
1959-08-31,US,0.3,1.038062,10.483102797403054,,,,,,,,5.2,
1959-09-30,DE,,2.352941,15.363300492610833,,,,,,,,,
1959-09-30,ES,,5.337912,,,,,,,,,,
1959-09-30,UK,,0.2767527999999999,,,,,,,,,,
1959-09-30,US,0.3,1.384083,10.483102797403054,,,,,,,,5.5,
1959-10-31,DE,,2.046784,17.822586601669265,,,,,,,,,
1959-10-31,ES,,4.691844000000001,,,,,,,,,,
1959-10-31,UK,,-0.1828154,,,,,,,,,,
1959-10-31,US,0.7,1.730104,10.40888924190675,,,,,,,,5.7,
1959-11-30,DE,,2.325581,17.822586601669265,,,,,,,,,
1959-11-30,ES,,4.099737,,,,,,,,,,
